batch_id,product_id,production_date,quantity_produced,defect_quantity
5191,28,2023-06-10,713,29
5192,16,2024-01-27,540,34
5193,43,2024-04-09,315,4
5194,10,2024-04-07,556,39
5195,3,2024-10-31,222,15
5196,17,2023-08-26,988,44
5197,21,2023-10-04,464,32
5198,29,2023-07-31,696,6
5199,50,2023-05-10,723,14
5200,15,2024-11-09,921,23
5201,17,2024-08-26,964,32
5202,34,2024-06-27,291,47
5203,24,2024-05-31,399,31
5204,39,2023-12-07,269,33
5205,7,2023-04-20,402,50
5206,31,2023-01-08,489,12
5207,24,2024-12-09,990,14
5208,10,2024-07-11,784,32
5209,31,2023-06-21,471,1
5210,20,2023-09-09,919,2
5211,39,2024-08-09,791,8
5212,23,2023-10-27,795,32
5213,12,2024-07-12,742,1
5214,5,2023-04-05,829,36
5215,14,2024-07-01,324,49
5216,15,2023-12-09,309,48
5217,15,2023-05-24,367,15
5218,43,2024-05-06,441,1
5219,24,2023-08-13,360,49
5220,3,2023-11-20,919,10
5221,23,2024-04-05,957,10
5222,22,2024-08-10,303,11
5223,7,2024-09-06,642,31
5224,47,2023-05-23,475,22
5225,14,2024-12-08,516,33
5226,22,2023-05-03,774,25
5227,23,2024-08-21,550,7
5228,5,2024-05-21,285,20
5229,20,2024-06-07,343,14
5230,49,2024-07-13,299,23
5231,22,2024-07-03,366,24
5232,14,2023-01-31,659,15
5233,41,2024-10-04,433,39
5234,46,2024-04-25,274,1
5235,6,2023-04-11,277,5
5236,36,2024-04-27,533,34
5237,11,2023-03-18,960,37
5238,33,2023-04-22,921,48
5239,14,2024-10-08,591,22
5240,40,2023-04-07,567,43
5241,40,2023-09-01,266,2
5242,42,2024-09-06,216,31
5243,49,2023-06-28,860,4
5244,23,2024-07-09,836,29
5245,11,2024-06-24,404,28
5246,8,2023-12-17,303,47
5247,19,2023-05-22,681,42
5248,42,2024-03-16,259,0
5249,38,2024-04-15,889,8
5250,34,2024-10-22,936,17
5251,3,2023-01-03,311,13
5252,18,2024-08-21,209,43
5253,11,2023-01-12,696,2
5254,21,2024-11-11,687,32
5255,30,2024-01-03,719,10
5256,19,2023-11-06,338,15
5257,9,2024-06-03,691,10
5258,39,2024-07-09,874,17
5259,26,2024-01-30,403,13
5260,6,2023-01-31,615,36
5261,31,2023-08-11,539,5
5262,25,2024-06-09,523,35
5263,1,2023-06-01,496,27
5264,42,2024-07-16,946,2
5265,18,2024-10-23,577,3
5266,20,2024-04-04,376,27
5267,41,2024-08-08,624,28
5268,45,2023-03-10,675,41
5269,50,2024-05-31,465,22
5270,3,2024-08-15,941,47
5271,19,2024-10-08,787,10
5272,22,2023-03-30,515,5
5273,17,2023-03-05,666,43
5274,21,2024-11-10,824,17
5275,31,2023-05-31,309,10
5276,20,2024-06-21,525,4
5277,16,2024-05-24,736,38
5278,4,2024-10-02,974,42
5279,37,2023-04-08,582,3
5280,17,2024-06-07,493,39
5281,29,2023-02-10,969,32
5282,34,2023-11-14,638,35
5283,24,2024-02-22,845,8
5284,20,2024-04-03,930,31
5285,20,2023-01-05,523,0
5286,42,2023-02-05,926,38
5287,34,2023-08-04,723,7
5288,2,2024-11-12,214,43
5289,21,2024-05-26,442,40
5290,20,2023-05-06,786,16
5291,8,2023-04-30,621,7
5292,27,2024-08-11,730,49
5293,32,2023-06-07,313,6
5294,29,2023-10-16,292,3
5295,3,2023-11-23,234,16
5296,41,2024-12-02,212,28
5297,17,2024-12-03,807,20
5298,35,2024-11-11,517,40
5299,39,2024-11-20,333,18
5300,16,2024-06-10,997,1
5301,10,2023-01-24,432,12
5302,42,2024-09-10,960,8
5303,28,2024-12-02,385,31
5304,26,2023-12-17,923,39
5305,7,2024-07-16,775,16
5306,26,2024-11-18,718,19
5307,13,2024-07-12,915,37
5308,31,2023-02-19,582,42
5309,1,2023-09-05,609,33
5310,24,2023-11-20,892,14
5311,35,2024-10-01,449,5
5312,28,2023-01-27,877,35
5313,16,2023-04-17,381,1
5314,23,2023-03-11,379,8
5315,20,2023-10-04,790,26
5316,42,2023-01-17,653,47
5317,29,2024-01-06,664,1
5318,16,2023-10-12,415,46
5319,25,2023-12-04,212,0
5320,19,2023-02-23,675,15
5321,28,2024-01-19,367,46
5322,43,2024-09-20,250,47
5323,7,2024-09-27,402,43
5324,1,2024-09-16,246,7
5325,17,2023-12-30,866,17
5326,21,2023-07-30,825,40
5327,27,2023-01-28,474,21
5328,1,2024-09-08,613,17
5329,38,2023-01-25,969,47
5330,41,2024-05-08,571,17
5331,40,2023-01-07,422,7
5332,9,2024-11-22,790,23
5333,26,2024-12-13,496,42
5334,35,2024-04-28,599,26
5335,50,2023-05-17,917,49
5336,33,2024-11-07,286,30
5337,21,2024-10-30,856,0
5338,45,2023-07-21,241,9
5339,27,2023-08-06,426,7
5340,3,2023-01-03,991,4
5341,15,2024-05-31,421,49
5342,12,2023-02-22,239,35
5343,9,2023-02-15,455,21
5344,33,2023-11-10,991,5
5345,48,2023-12-19,602,12
5346,3,2023-08-04,221,30
5347,22,2024-02-04,820,6
5348,34,2023-10-20,461,47
5349,35,2024-10-24,554,39
5350,8,2024-02-17,799,15
5351,43,2024-07-17,972,21
5352,19,2024-09-07,382,26
5353,48,2024-05-06,239,40
5354,20,2024-08-14,545,8
5355,44,2024-11-27,753,43
5356,20,2024-06-01,390,14
5357,48,2024-06-19,850,14
5358,7,2024-08-10,710,25
5359,39,2023-05-18,612,12
5360,42,2024-11-20,577,44
5361,4,2024-03-18,265,30
5362,20,2023-06-16,850,11
5363,49,2024-10-16,446,7
5364,10,2024-01-14,831,25
5365,39,2024-06-25,455,20
5366,46,2023-04-15,526,10
5367,42,2023-10-08,269,25
5368,25,2024-09-18,486,38
5369,25,2023-08-29,925,12
5370,50,2024-03-21,843,41
5371,11,2024-02-23,845,47
5372,22,2024-11-25,554,22
5373,25,2023-04-14,587,25
5374,37,2023-05-24,756,17
5375,36,2024-08-31,204,10
5376,43,2023-08-01,221,0
5377,10,2023-05-12,880,38
5378,35,2023-10-01,246,37
5379,49,2024-11-18,318,36
5380,47,2023-01-23,890,2
5381,32,2024-12-09,442,9
5382,39,2024-08-28,458,14
5383,3,2023-06-07,351,13
5384,19,2023-03-11,533,31
5385,11,2024-09-12,873,28
5386,39,2023-04-22,831,15
5387,15,2024-02-27,981,29
5388,1,2024-08-29,496,40
5389,28,2024-11-24,867,48
5390,27,2024-01-09,734,24
5391,7,2023-08-03,216,34
5392,43,2023-02-28,616,23
5393,34,2023-06-20,934,0
5394,47,2023-10-20,578,23
5395,17,2023-06-02,639,32
5396,26,2023-06-15,832,32
5397,23,2024-03-20,937,13
5398,18,2024-08-25,495,18
5399,3,2023-11-27,202,32
5400,43,2023-01-14,256,44
5401,12,2023-07-26,459,27
5402,42,2024-02-12,426,22
5403,21,2023-08-06,760,50
5404,30,2024-01-02,636,11
5405,17,2024-03-23,330,15
5406,42,2024-11-24,405,36
5407,7,2024-06-06,558,47
5408,21,2023-05-03,695,33
5409,1,2023-04-24,972,34
5410,38,2024-05-21,902,48
5411,3,2023-06-22,865,14
5412,13,2024-04-13,600,35
5413,13,2024-10-16,913,41
5414,16,2023-05-28,334,46
5415,25,2023-03-13,510,28
5416,14,2024-06-21,684,16
5417,10,2023-09-11,859,35
5418,43,2024-06-07,814,24
5419,35,2023-12-31,652,30
5420,13,2024-01-05,327,13
5421,22,2023-12-25,463,33
5422,48,2024-09-08,285,38
5423,17,2023-09-19,757,47
5424,14,2024-11-25,918,17
5425,36,2024-05-29,233,4
5426,44,2024-07-24,275,10
5427,23,2023-02-25,925,8
5428,47,2024-05-17,230,36
5429,45,2024-05-15,874,23
5430,24,2024-01-08,292,25
5431,14,2023-01-18,706,42
5432,21,2024-10-29,248,47
5433,27,2023-06-16,366,48
5434,12,2024-01-01,555,49
5435,27,2024-08-29,907,0
5436,35,2024-08-22,950,4
5437,6,2023-12-24,260,9
5438,5,2023-08-04,267,5
5439,46,2023-07-04,435,47
5440,34,2023-12-10,872,27
5441,24,2024-05-01,660,18
5442,20,2024-11-29,548,7
5443,20,2024-09-14,538,18
5444,30,2023-05-15,678,29
5445,41,2023-07-04,418,9
5446,17,2023-09-08,906,3
5447,33,2023-09-24,743,14
5448,26,2023-08-16,466,38
5449,3,2023-10-11,848,18
5450,24,2023-10-12,959,32
5451,34,2023-01-25,253,22
5452,45,2024-08-22,404,46
5453,14,2024-05-05,351,31
5454,12,2023-11-06,445,48
5455,14,2023-03-01,674,44
5456,1,2023-11-30,972,29
5457,21,2023-12-17,292,43
5458,15,2024-04-27,329,45
5459,40,2023-12-28,825,24
5460,12,2023-01-15,298,36
5461,39,2024-05-25,289,12
5462,15,2024-11-30,447,28
5463,15,2023-06-05,532,32
5464,44,2023-07-17,608,6
5465,3,2023-10-14,790,44
5466,11,2023-05-26,267,25
5467,16,2023-03-14,337,14
5468,18,2024-09-17,976,25
5469,24,2024-02-15,588,0
5470,31,2023-10-10,587,43
5471,3,2023-05-28,494,19
5472,30,2024-04-02,586,32
5473,38,2023-08-26,883,33
5474,47,2024-07-07,442,4
5475,39,2023-11-25,697,11
5476,20,2024-06-05,563,6
5477,31,2023-08-10,710,29
5478,7,2023-08-07,208,16
5479,26,2024-10-29,338,17
5480,33,2024-09-09,369,28
5481,26,2023-05-03,293,46
5482,36,2024-04-28,695,8
5483,22,2023-03-18,505,5
5484,35,2023-01-20,554,14
5485,10,2024-07-14,293,41
5486,41,2023-09-25,569,22
5487,29,2023-10-11,619,38
5488,41,2024-05-24,280,49
5489,3,2023-01-28,709,16
5490,48,2023-06-21,295,24
5491,2,2023-06-21,390,24
5492,3,2023-01-02,593,5
5493,17,2023-09-16,246,16
5494,24,2023-10-02,771,47
5495,19,2024-10-18,934,14
5496,16,2023-08-04,840,41
5497,35,2023-11-13,669,38
5498,29,2023-09-24,674,42
5499,36,2023-08-26,785,3
5500,14,2023-12-07,614,5
5501,3,2023-01-30,354,8
5502,48,2024-12-04,266,29
5503,16,2024-05-25,311,44
5504,36,2023-05-29,747,28
5505,47,2024-05-07,497,39
5506,11,2024-03-16,358,0
5507,25,2023-06-27,242,37
5508,5,2024-10-03,373,5
5509,36,2023-10-21,797,16
5510,3,2023-12-20,443,49
5511,4,2023-11-25,652,44
5512,16,2023-08-29,781,42
5513,48,2024-05-29,380,5
5514,46,2024-10-01,645,42
5515,29,2023-08-05,400,1
5516,31,2023-11-14,555,37
5517,7,2024-12-21,384,29
5518,50,2024-02-09,656,41
5519,37,2023-08-29,472,15
5520,36,2024-03-24,588,17
5521,43,2023-04-04,212,47
5522,16,2023-10-11,547,44
5523,46,2024-12-12,530,33
5524,50,2023-03-21,839,0
5525,29,2024-01-17,596,4
5526,23,2024-05-24,951,35
5527,21,2024-07-19,454,50
5528,14,2024-11-28,939,6
5529,11,2024-09-01,925,44
5530,7,2023-01-11,450,19
5531,38,2024-06-28,665,19
5532,22,2024-11-11,904,8
5533,24,2024-04-05,619,9
5534,7,2024-04-05,673,24
5535,37,2023-05-28,664,49
5536,16,2024-11-26,631,2
5537,44,2024-09-16,871,11
5538,20,2024-06-28,588,48
5539,49,2024-02-07,487,25
5540,36,2024-03-08,960,0
5541,42,2024-03-13,519,34
5542,26,2024-06-12,588,27
5543,13,2024-09-08,928,21
5544,42,2024-09-13,263,27
5545,22,2023-05-19,842,41
5546,7,2024-12-13,285,5
5547,34,2024-11-18,277,25
5548,25,2024-03-01,662,7
5549,50,2024-05-30,755,33
5550,1,2023-08-27,391,13
5551,9,2024-07-26,589,23
5552,2,2024-04-21,913,44
5553,18,2024-08-15,606,4
5554,49,2024-10-15,448,14
5555,32,2024-12-08,736,33
5556,19,2024-05-01,507,25
5557,47,2023-08-25,353,46
5558,13,2024-02-21,689,2
5559,25,2023-03-04,737,12
5560,23,2023-06-24,211,6
5561,17,2024-02-04,337,21
5562,20,2024-05-19,219,11
5563,40,2023-07-31,536,9
5564,42,2023-12-09,633,22
5565,28,2024-04-09,242,39
5566,49,2023-08-12,550,17
5567,46,2024-08-13,712,26
5568,2,2023-05-02,702,0
5569,33,2023-07-14,758,8
5570,45,2023-02-18,370,11
5571,22,2023-03-30,859,24
5572,15,2024-10-30,469,12
5573,10,2024-05-31,747,34
5574,33,2023-05-04,883,44
5575,50,2024-06-14,302,17
5576,4,2023-09-04,912,26
5577,45,2024-10-25,595,46
5578,46,2024-05-05,912,35
5579,31,2024-03-24,745,35
5580,20,2024-04-30,348,34
5581,46,2023-09-14,509,37
5582,26,2023-01-24,865,48
5583,48,2024-10-08,734,18
5584,19,2023-02-28,236,39
5585,34,2023-11-05,484,27
5586,22,2023-08-03,655,32
5587,47,2024-07-03,364,5
5588,42,2023-08-03,474,1
5589,44,2024-10-13,799,49
5590,1,2024-09-30,858,2
5591,44,2024-08-19,450,16
5592,30,2023-11-29,638,18
5593,34,2024-05-24,832,46
5594,31,2024-02-25,543,27
5595,26,2024-05-25,592,47
5596,26,2023-11-10,612,46
5597,4,2023-05-31,793,23
5598,6,2024-11-03,739,7
5599,18,2024-09-30,438,20
5600,15,2024-04-14,801,2
5601,47,2024-08-07,222,26
5602,49,2023-07-21,460,1
5603,39,2023-01-27,579,33
5604,27,2023-10-03,353,17
5605,1,2024-11-22,395,0
5606,46,2023-07-29,522,9
5607,38,2024-10-05,418,1
5608,43,2023-12-26,955,30
5609,3,2023-03-08,559,19
5610,25,2024-07-11,426,0
5611,25,2023-02-07,854,39
5612,17,2023-06-12,630,47
5613,50,2023-10-29,404,22
5614,8,2024-06-14,343,2
5615,30,2024-12-15,926,47
5616,16,2024-03-16,302,47
5617,10,2023-10-20,920,28
5618,40,2023-07-05,569,12
5619,44,2023-08-21,711,16
5620,15,2023-04-13,984,26
5621,44,2024-01-19,301,16
5622,11,2024-09-13,782,10
5623,19,2024-01-24,259,5
5624,48,2023-04-14,374,45
5625,47,2024-02-16,851,20
5626,15,2024-03-26,607,23
5627,43,2023-01-07,277,36
5628,10,2024-06-03,475,22
5629,29,2024-07-25,939,1
5630,23,2024-09-12,327,31
5631,8,2024-10-24,239,40
5632,22,2024-05-13,759,37
5633,22,2024-03-25,873,48
5634,44,2024-05-22,516,2
5635,1,2023-01-04,681,13
5636,9,2023-07-26,442,35
5637,47,2023-12-29,821,7
5638,9,2024-10-29,338,45
5639,42,2024-09-06,510,10
5640,32,2023-05-14,238,1
5641,28,2024-01-02,839,36
5642,9,2023-07-11,685,25
5643,42,2023-12-16,399,42
5644,12,2024-03-16,681,35
5645,20,2023-04-16,897,23
5646,43,2024-03-19,817,35
5647,42,2023-10-21,776,24
5648,22,2024-10-16,206,12
5649,7,2024-08-13,378,16
5650,21,2024-02-25,281,47
5651,18,2023-09-30,876,21
5652,49,2023-07-23,667,31
5653,33,2024-07-06,328,12
5654,33,2024-05-18,395,48
5655,41,2024-10-03,243,18
5656,1,2023-12-09,334,42
5657,49,2023-06-29,610,25
5658,28,2024-02-14,684,49
5659,6,2024-01-18,543,40
5660,7,2023-09-07,687,44
5661,41,2024-05-24,554,3
5662,49,2024-03-01,882,34
5663,36,2023-06-26,341,26
5664,16,2023-01-09,999,34
5665,26,2023-05-01,238,1
5666,35,2023-10-24,562,44
5667,17,2024-03-23,810,24
5668,11,2023-06-11,862,8
5669,17,2023-11-19,990,42
5670,40,2024-03-14,235,3
5671,24,2024-08-09,663,0
5672,30,2024-06-15,319,25
5673,3,2024-01-13,947,41
5674,41,2024-01-13,695,6
5675,23,2023-11-18,416,16
5676,3,2023-08-22,840,7
5677,40,2024-07-26,213,14
5678,14,2024-05-05,922,9
5679,38,2024-12-11,908,0
5680,47,2023-04-03,973,14
5681,13,2024-12-18,461,1
5682,35,2023-07-09,626,15
5683,41,2023-12-17,984,33
5684,13,2024-06-20,429,33
5685,24,2024-11-05,986,27
5686,9,2023-01-07,689,35
5687,37,2023-03-19,399,25
5688,19,2024-06-21,844,27
5689,6,2024-07-20,329,23
5690,25,2023-09-06,768,35
5691,24,2023-07-18,553,32
5692,28,2023-04-22,401,50
5693,47,2023-07-06,937,37
5694,14,2024-11-20,500,34
5695,25,2024-10-18,274,40
5696,27,2023-05-02,412,0
5697,48,2023-10-24,377,50
5698,34,2023-08-26,574,30
5699,44,2023-10-06,270,7
5700,41,2023-03-28,833,1
5701,18,2024-02-22,817,20
5702,37,2023-11-22,700,11
5703,27,2023-06-30,572,21
5704,41,2023-02-27,484,30
5705,16,2023-12-29,582,24
5706,6,2024-11-14,771,28
5707,42,2024-09-11,527,33
5708,43,2024-11-07,449,24
5709,22,2024-08-03,856,5
5710,11,2023-08-13,789,19
5711,9,2024-06-27,202,32
5712,34,2023-10-04,510,13
5713,2,2023-08-25,398,28
5714,49,2023-06-12,425,9
5715,41,2024-12-04,852,26
5716,2,2023-12-10,290,43
5717,19,2024-09-24,306,26
5718,1,2024-05-08,556,32
5719,28,2023-08-01,888,16
5720,23,2024-07-06,298,39
5721,46,2023-10-14,316,28
5722,9,2023-12-10,603,8
5723,8,2024-07-21,936,30
5724,13,2023-12-23,479,12
5725,36,2024-01-16,999,9
5726,24,2024-06-14,216,42
5727,5,2024-11-02,434,47
5728,43,2023-09-14,521,0
5729,48,2023-05-26,482,38
5730,50,2023-07-13,711,22
5731,45,2024-06-06,489,48
5732,24,2023-02-16,716,47
5733,30,2023-12-11,991,44
5734,32,2023-06-21,739,42
5735,3,2024-05-01,824,22
5736,7,2023-09-03,210,48
5737,28,2023-07-12,704,26
5738,23,2024-11-08,348,45
5739,34,2024-12-13,408,34
5740,30,2024-05-12,230,1
5741,15,2023-05-17,577,31
5742,44,2024-08-20,636,9
5743,21,2023-04-25,526,45
5744,21,2023-03-24,755,48
5745,34,2023-06-17,965,29
5746,23,2023-04-09,957,9
5747,45,2023-04-09,969,4
5748,15,2024-01-08,985,46
5749,22,2024-06-11,944,19
5750,21,2024-09-18,808,41
5751,34,2024-09-13,896,18
5752,29,2023-09-17,871,48
5753,27,2023-03-18,838,37
5754,2,2024-12-05,479,22
5755,20,2023-02-24,270,30
5756,16,2024-01-17,668,49
5757,41,2024-10-30,621,39
5758,40,2024-07-08,229,35
5759,30,2023-03-10,914,7
5760,40,2023-12-20,504,28
5761,42,2023-11-21,510,30
5762,27,2023-04-29,400,26
5763,10,2024-05-11,539,44
5764,7,2023-03-22,564,50
5765,40,2023-04-13,626,42
5766,27,2023-01-02,461,16
5767,4,2023-09-03,449,39
5768,3,2023-08-22,349,36
5769,41,2024-09-07,652,19
5770,15,2024-06-13,859,19
5771,1,2023-12-26,871,37
5772,40,2023-08-22,331,6
5773,17,2024-08-02,398,8
5774,46,2023-11-22,669,20
5775,3,2024-08-21,238,1
5776,46,2024-10-24,665,22
5777,47,2023-12-06,578,4
5778,48,2023-09-25,852,6
5779,31,2024-09-15,817,35
5780,27,2023-12-17,747,20
5781,6,2024-11-05,396,8
5782,37,2023-08-04,262,42
5783,15,2024-03-12,242,12
5784,19,2023-08-08,972,6
5785,2,2024-07-16,677,50
5786,20,2024-01-27,871,7
5787,27,2024-03-01,397,26
5788,11,2023-07-24,541,24
5789,12,2024-01-10,448,33
5790,49,2024-03-27,827,50
5791,1,2023-08-02,380,17
5792,5,2023-11-22,566,36
5793,8,2023-03-16,481,5
5794,47,2024-03-15,633,17
5795,37,2024-10-23,700,16
5796,2,2024-09-22,410,35
5797,17,2023-01-14,950,43
5798,3,2023-12-21,726,34
5799,39,2023-05-26,471,38
5800,47,2024-08-22,419,49
5801,2,2024-07-26,726,4
5802,50,2023-02-25,723,35
5803,2,2023-01-02,694,30
5804,28,2023-07-29,287,27
5805,39,2023-12-01,423,27
5806,3,2024-04-13,519,35
5807,29,2023-08-30,787,5
5808,32,2024-05-19,839,46
5809,15,2024-02-09,985,12
5810,18,2024-07-23,434,19
5811,2,2023-12-24,266,42
5812,25,2023-11-30,682,5
5813,7,2024-03-22,913,23
5814,6,2023-12-15,462,44
5815,47,2024-01-08,858,28
5816,36,2024-09-06,290,27
5817,36,2023-11-24,613,10
5818,17,2024-02-02,401,33
5819,31,2024-08-13,448,29
5820,46,2023-04-22,941,3
5821,28,2024-01-16,647,23
5822,22,2024-03-24,929,19
5823,7,2024-05-28,799,30
5824,10,2024-06-19,305,17
5825,15,2023-07-07,607,7
5826,4,2023-11-27,437,23
5827,42,2023-02-17,434,19
5828,22,2023-07-16,336,23
5829,5,2024-08-14,965,38
5830,21,2024-10-11,904,7
5831,20,2023-10-09,907,22
5832,26,2023-07-23,677,18
5833,43,2023-05-06,901,36
5834,29,2024-06-08,816,41
5835,47,2024-03-16,236,34
5836,22,2023-07-25,643,3
5837,24,2023-10-31,639,13
5838,12,2024-01-26,944,31
5839,36,2023-03-23,525,6
5840,2,2023-09-04,894,21
5841,3,2023-01-22,558,33
5842,7,2024-01-10,854,1
5843,14,2024-09-13,990,37
5844,39,2024-12-06,201,45
5845,31,2023-07-04,568,26
5846,37,2023-12-20,822,32
5847,40,2023-03-22,977,40
5848,14,2023-02-28,377,4
5849,17,2024-10-18,263,12
5850,5,2023-02-13,626,1
5851,44,2023-11-13,465,29
5852,25,2024-10-03,658,19
5853,39,2023-04-24,853,44
5854,33,2023-08-19,570,25
5855,9,2024-05-27,252,15
5856,28,2023-02-17,524,2
5857,21,2023-05-29,317,14
5858,49,2024-05-24,884,15
5859,29,2024-09-01,241,24
5860,46,2023-04-08,557,15
5861,12,2024-11-17,965,23
5862,39,2023-11-13,391,8
5863,36,2023-08-19,896,31
5864,22,2024-06-11,289,19
5865,4,2024-08-30,399,43
5866,2,2023-12-24,513,44
5867,3,2024-06-15,591,42
5868,22,2023-05-14,519,17
5869,15,2024-06-14,576,3
5870,5,2024-08-13,927,30
5871,32,2024-05-09,305,2
5872,34,2023-03-31,636,21
5873,29,2023-07-22,518,45
5874,10,2023-09-17,312,28
5875,14,2024-06-28,794,40
5876,49,2024-05-22,912,22
5877,5,2023-01-02,328,1
5878,5,2024-11-11,654,24
5879,29,2024-04-23,259,30
5880,9,2023-04-04,665,49
5881,36,2024-07-08,341,40
5882,5,2023-08-29,773,31
5883,3,2024-10-06,672,8
5884,42,2024-04-08,964,6
5885,26,2024-01-11,957,46
5886,7,2024-10-17,412,5
5887,46,2023-10-21,921,16
5888,12,2023-11-05,990,27
5889,36,2024-06-06,293,10
5890,15,2024-03-27,660,50
5891,40,2024-05-06,381,42
5892,20,2023-11-06,276,22
5893,33,2024-03-14,834,44
5894,49,2023-01-28,378,13
5895,4,2023-09-09,838,10
5896,33,2023-05-10,981,9
5897,28,2023-12-27,261,40
5898,47,2023-12-26,760,50
5899,39,2024-07-12,750,5
5900,3,2023-04-12,757,17
5901,35,2024-06-17,612,32
5902,7,2023-11-08,740,47
5903,37,2023-07-27,393,8
5904,7,2024-02-04,426,45
5905,28,2023-10-20,401,17
5906,32,2023-10-15,349,46
5907,33,2024-07-28,284,17
5908,12,2023-11-08,898,37
5909,42,2024-07-07,684,5
5910,5,2023-06-12,547,39
5911,23,2023-09-07,788,18
5912,3,2024-04-29,772,2
5913,31,2023-05-02,630,4
5914,41,2023-01-08,313,13
5915,50,2024-05-09,867,26
5916,24,2023-02-19,529,4
5917,10,2024-06-27,333,35
5918,16,2023-08-09,621,43
5919,13,2024-03-10,718,39
5920,7,2023-09-12,482,25
5921,39,2024-01-03,934,16
5922,13,2023-09-13,608,43
5923,7,2024-04-03,914,5
5924,50,2023-07-25,350,16
5925,23,2024-07-15,553,3
5926,13,2023-11-18,876,49
5927,14,2024-07-14,817,37
5928,17,2023-10-12,238,31
5929,4,2023-10-04,644,23
5930,12,2023-02-22,889,2
5931,44,2024-03-29,635,2
5932,8,2024-06-15,844,22
5933,1,2023-04-13,335,35
5934,37,2024-08-16,715,12
5935,45,2024-10-19,540,46
5936,25,2023-02-13,908,6
5937,23,2024-06-24,934,29
5938,40,2023-04-21,356,3
5939,17,2023-09-12,592,41
5940,13,2023-11-22,597,33
5941,8,2024-11-03,919,46
5942,38,2024-03-06,441,23
5943,36,2024-03-11,971,4
5944,4,2024-11-10,440,45
5945,8,2024-04-15,809,26
5946,50,2023-02-10,874,30
5947,16,2024-03-11,731,9
5948,26,2024-03-31,369,5
5949,23,2024-02-05,676,36
5950,7,2024-11-16,640,13
5951,20,2023-07-22,510,15
5952,5,2024-01-07,954,23
5953,9,2024-05-29,768,45
5954,47,2023-01-07,977,22
5955,35,2023-10-12,905,11
5956,9,2024-04-28,419,27
5957,44,2023-03-26,599,45
5958,49,2024-10-06,828,15
5959,47,2023-01-11,770,20
5960,11,2024-08-12,764,7
5961,11,2023-03-20,823,44
5962,26,2024-04-27,202,50
5963,3,2024-03-26,474,8
5964,4,2023-08-10,578,13
5965,34,2024-09-14,270,20
5966,43,2024-04-07,873,48
5967,50,2024-04-07,239,45
5968,22,2024-01-27,442,28
5969,48,2023-06-04,672,23
5970,45,2023-12-23,525,35
5971,32,2024-02-07,970,29
5972,32,2024-06-04,253,5
5973,36,2023-10-06,946,18
5974,45,2023-09-02,770,32
5975,24,2023-07-12,388,4
5976,3,2024-11-14,926,10
5977,42,2024-03-24,648,36
5978,40,2023-05-05,929,25
5979,32,2023-01-07,436,42
5980,23,2024-02-04,562,9
5981,30,2024-05-22,808,43
5982,38,2023-06-03,962,20
5983,8,2024-09-23,533,47
5984,17,2024-02-13,888,27
5985,46,2023-07-06,521,30
5986,12,2024-09-24,924,8
5987,8,2024-03-17,289,43
5988,26,2024-09-05,882,32
5989,24,2023-11-11,495,29
5990,4,2023-05-23,735,15
5991,27,2024-09-30,904,5
5992,32,2023-07-04,755,41
5993,23,2024-10-22,469,17
5994,45,2024-03-04,447,18
5995,35,2023-08-12,504,44
5996,37,2023-08-28,904,40
5997,1,2023-07-10,290,13
5998,4,2023-12-28,683,15
5999,39,2024-03-06,262,47
6000,38,2023-01-16,971,14
6001,49,2023-01-14,256,27
6002,18,2024-06-09,741,27
6003,1,2024-09-10,522,49
6004,42,2023-12-14,665,14
6005,10,2023-09-24,985,47
6006,35,2024-01-22,735,35
6007,45,2023-12-15,443,20
6008,43,2024-09-12,387,20
6009,33,2023-08-04,372,10
6010,30,2023-08-19,973,14
6011,32,2024-04-06,601,43
6012,8,2024-01-02,981,41
6013,20,2023-01-29,965,10
6014,40,2023-06-14,882,39
6015,17,2024-07-13,382,28
6016,33,2023-04-14,716,34
6017,37,2024-09-06,423,5
6018,7,2024-03-25,955,36
6019,27,2023-04-29,672,11
6020,15,2024-09-03,621,40
6021,8,2024-12-03,743,2
6022,21,2023-03-26,932,43
6023,34,2023-07-31,982,32
6024,37,2024-12-04,908,47
6025,46,2024-04-27,353,20
6026,47,2024-11-18,883,14
6027,3,2024-05-08,997,21
6028,50,2023-02-25,854,35
6029,10,2024-05-01,702,24
6030,43,2024-11-27,367,18
6031,11,2024-10-27,363,26
6032,2,2023-07-19,791,33
6033,49,2024-02-20,591,8
6034,12,2024-12-05,792,14
6035,39,2023-11-24,991,4
6036,43,2023-12-31,443,33
6037,22,2023-07-11,656,39
6038,46,2024-05-24,987,46
6039,43,2024-08-26,281,45
6040,14,2024-08-12,215,38
6041,31,2023-12-07,342,26
6042,50,2023-03-28,620,36
6043,46,2024-05-20,802,6
6044,8,2023-04-08,357,43
6045,30,2024-02-14,681,26
6046,21,2023-07-07,427,17
6047,46,2023-09-03,537,23
6048,43,2023-02-21,634,24
6049,6,2023-04-01,418,7
6050,30,2024-10-08,653,26
6051,22,2023-03-14,776,29
6052,31,2023-02-15,559,14
6053,40,2024-03-24,629,20
6054,43,2023-08-31,354,50
6055,34,2024-07-05,229,16
6056,38,2024-09-02,593,22
6057,12,2023-01-14,813,1
6058,16,2024-09-17,417,46
6059,7,2024-02-29,953,31
6060,45,2023-05-05,213,6
6061,37,2023-11-22,725,32
6062,21,2024-06-30,834,10
6063,37,2023-11-10,697,10
