order_id,customer_id,order_date,delivery_date,total_amount
1833,13,2023-02-07,2023-02-16,20370.41
1834,53,2024-12-12,2024-12-15,100007.81
1835,31,2023-10-18,2023-10-28,44862.48
1836,50,2023-08-24,2023-09-01,71744.64
1837,84,2024-07-14,2024-07-17,85599.1
1838,83,2024-12-12,2024-12-22,60611.65
1839,16,2023-03-06,2023-03-10,38360.13
1840,80,2024-11-30,2024-12-10,82888.3
1841,60,2024-03-30,2024-04-06,121463.0
1842,41,2023-05-19,2023-05-23,72849.6
1843,58,2023-07-15,2023-07-25,11677.8
1844,46,2023-10-16,2023-10-24,74592.31
1845,47,2023-05-05,2023-05-14,97211.67
1846,14,2024-04-01,2024-04-07,91277.98
1847,31,2023-06-17,2023-06-25,150788.52
1848,2,2024-12-03,2024-12-07,36196.16
1849,42,2023-08-05,2023-08-09,70147.12
1850,9,2024-04-26,2024-04-30,21922.5
1851,97,2023-02-03,2023-02-13,141581.34
1852,90,2024-11-01,2024-11-08,149524.38
1853,89,2023-12-07,2023-12-10,38760.0
1854,39,2023-03-13,2023-03-20,62311.7
1855,37,2024-01-09,2024-01-17,46927.68
1856,80,2024-01-07,2024-01-11,77076.88
1857,5,2023-06-18,2023-06-28,58229.65
1858,89,2023-09-16,2023-09-19,97443.8
1859,84,2023-12-07,2023-12-14,110611.4
1860,18,2024-02-13,2024-02-21,110290.84
1861,100,2023-01-28,2023-02-07,190406.94
1862,76,2023-01-20,2023-01-25,93705.79
1863,19,2023-01-19,2023-01-22,70966.42
1864,80,2024-05-18,2024-05-27,21795.96
1865,53,2024-04-09,2024-04-19,50551.56
1866,84,2023-09-21,2023-09-24,124052.54
1867,54,2023-04-05,2023-04-09,66296.55
1868,38,2023-09-19,2023-09-26,106740.46
1869,18,2024-03-04,2024-03-11,11003.4
1870,96,2024-10-14,2024-10-24,115561.06
1871,34,2024-06-26,2024-06-30,113038.61
1872,35,2024-07-13,2024-07-22,24485.06
1873,96,2024-01-28,2024-02-03,23928.87
1874,15,2024-05-14,2024-05-17,42801.1
1875,30,2024-02-02,2024-02-10,158734.26
1876,22,2024-11-29,2024-12-09,58291.97
1877,67,2024-10-14,2024-10-20,13733.64
1878,98,2023-04-07,2023-04-17,76246.15
1879,99,2024-12-09,2024-12-12,58782.1
1880,92,2023-01-25,2023-02-03,150268.31
1881,100,2024-04-14,2024-04-21,148463.54
1882,2,2024-09-25,2024-10-05,97918.5
1883,44,2023-07-24,2023-07-29,61704.0
1884,69,2023-12-25,2024-01-04,41256.9
1885,62,2023-10-02,2023-10-09,41461.77
1886,72,2023-06-04,2023-06-12,8490.22
1887,32,2023-04-04,2023-04-07,47219.76
1888,8,2023-10-01,2023-10-08,79585.08
1889,4,2023-08-21,2023-08-26,122749.3
1890,59,2023-02-09,2023-02-16,85744.27
1891,37,2023-09-16,2023-09-25,33316.24
1892,48,2024-04-16,2024-04-23,23316.48
1893,29,2023-02-18,2023-02-21,134638.46
1894,36,2024-08-20,2024-08-25,10843.35
1895,64,2024-06-17,2024-06-25,102034.59
1896,29,2024-09-09,2024-09-18,99093.4
1897,43,2023-04-11,2023-04-18,7117.79
1898,67,2023-08-03,2023-08-13,156620.36
1899,70,2023-12-05,2023-12-11,86822.62
1900,8,2023-11-21,2023-11-24,45832.2
1901,25,2024-02-20,2024-02-26,15810.41
1902,10,2023-08-09,2023-08-15,108518.36
1903,97,2024-12-16,2024-12-21,86861.07
1904,33,2023-06-29,2023-07-04,90926.06
1905,48,2023-10-25,2023-11-04,59429.28
1906,42,2023-04-02,2023-04-09,108332.88
1907,1,2024-08-09,2024-08-13,121392.48
1908,2,2023-08-18,2023-08-26,32741.64
1909,27,2024-09-17,2024-09-26,50615.71
1910,71,2023-08-24,2023-08-31,61284.84
1911,18,2024-05-09,2024-05-14,38894.88
1912,95,2023-04-09,2023-04-18,142922.6
1913,46,2023-05-14,2023-05-24,89839.72
1914,22,2024-05-24,2024-05-31,111760.95
1915,23,2024-06-17,2024-06-21,121648.16
1916,52,2024-08-05,2024-08-10,41896.44
1917,72,2023-12-17,2023-12-23,27644.32
1918,53,2024-07-12,2024-07-15,39604.06
1919,60,2024-04-28,2024-05-07,23543.1
1920,37,2024-06-09,2024-06-14,39939.96
1921,35,2024-03-28,2024-03-31,137148.64
1922,93,2023-07-21,2023-07-25,58590.68
1923,39,2024-03-20,2024-03-30,26863.29
1924,91,2024-09-18,2024-09-26,137989.7
1925,27,2024-03-30,2024-04-04,50969.33
1926,63,2024-06-27,2024-06-30,56995.06
1927,55,2023-10-28,2023-11-05,59223.48
1928,8,2023-09-20,2023-09-27,16524.8
1929,54,2024-03-04,2024-03-08,84252.6
1930,67,2024-08-17,2024-08-22,122496.36
1931,78,2024-05-11,2024-05-19,22271.72
1932,86,2023-05-04,2023-05-07,21196.8
1933,8,2024-03-10,2024-03-20,59509.29
1934,44,2023-01-02,2023-01-12,41794.64
1935,63,2023-03-20,2023-03-23,70550.61
1936,93,2023-02-16,2023-02-25,33202.88
1937,66,2024-10-19,2024-10-23,2709.45
1938,61,2023-05-21,2023-05-28,3160.3
1939,49,2024-10-20,2024-10-29,32856.0
1940,79,2024-05-12,2024-05-16,50290.77
1941,32,2023-03-17,2023-03-23,105565.84
1942,62,2023-07-19,2023-07-26,41610.66
1943,21,2024-05-29,2024-06-04,71613.16
1944,16,2023-02-25,2023-03-01,145460.14
1945,29,2023-08-27,2023-08-31,87047.33
1946,35,2024-11-14,2024-11-17,184027.2
1947,30,2023-07-01,2023-07-06,156251.11
1948,69,2023-03-03,2023-03-11,72018.54
1949,97,2023-12-10,2023-12-14,62074.41
1950,81,2024-05-26,2024-05-29,43262.05
1951,15,2023-06-16,2023-06-20,26153.74
1952,56,2024-04-07,2024-04-16,65692.68
1953,71,2023-02-10,2023-02-13,65633.6
1954,6,2024-09-08,2024-09-18,121759.38
1955,32,2024-04-12,2024-04-22,83675.97
1956,75,2023-05-22,2023-05-31,50486.87
1957,78,2024-03-31,2024-04-08,70625.08
1958,6,2023-02-13,2023-02-17,89770.28
1959,96,2023-02-14,2023-02-19,75203.64
1960,73,2023-04-09,2023-04-13,78536.5
1961,1,2023-03-22,2023-03-27,20124.3
1962,13,2024-06-18,2024-06-22,73586.13
1963,61,2023-06-10,2023-06-13,83572.96
1964,29,2024-09-25,2024-09-30,17266.47
1965,55,2023-07-26,2023-07-30,32976.27
1966,100,2024-09-05,2024-09-14,22786.48
1967,58,2024-06-19,2024-06-29,66189.56
1968,12,2024-11-18,2024-11-26,110413.72
1969,45,2024-02-23,2024-03-02,68695.82
1970,71,2023-12-30,2024-01-07,15272.04
1971,13,2023-11-18,2023-11-26,30509.2
1972,39,2023-07-24,2023-08-01,106815.36
1973,37,2023-03-03,2023-03-12,171600.32
1974,93,2023-10-05,2023-10-11,40517.49
1975,42,2024-08-08,2024-08-17,176684.0
1976,92,2024-03-04,2024-03-12,40964.95
1977,38,2023-08-10,2023-08-17,10554.39
1978,62,2023-07-12,2023-07-18,34804.0
1979,75,2024-11-17,2024-11-26,148817.96
1980,9,2024-03-23,2024-03-29,20654.0
1981,39,2023-09-29,2023-10-02,129700.48
1982,92,2024-06-07,2024-06-12,8911.5
1983,86,2023-09-25,2023-10-05,25052.9
1984,72,2024-01-03,2024-01-12,52922.51
1985,26,2024-02-04,2024-02-11,161790.8
1986,12,2023-03-24,2023-04-03,85671.66
1987,66,2023-02-11,2023-02-20,57464.0
1988,75,2023-08-13,2023-08-18,59906.62
1989,66,2023-03-12,2023-03-22,52799.07
1990,37,2023-08-08,2023-08-11,73912.8
1991,74,2024-01-28,2024-02-01,64587.48
1992,62,2024-04-26,2024-05-02,3903.52
1993,28,2023-11-07,2023-11-10,22424.94
1994,24,2024-04-03,2024-04-06,17228.25
1995,13,2023-06-10,2023-06-16,31324.52
1996,65,2024-10-15,2024-10-25,106728.36
1997,63,2024-05-07,2024-05-15,45022.08
1998,46,2023-11-03,2023-11-11,70451.64
1999,35,2023-05-29,2023-06-06,68958.44
2000,99,2023-07-30,2023-08-09,4955.16
2001,84,2024-10-17,2024-10-21,74845.59
2002,32,2023-05-24,2023-05-27,25643.69
2003,47,2023-04-30,2023-05-09,13560.3
2004,62,2023-11-08,2023-11-11,13904.52
2005,66,2024-05-04,2024-05-11,43262.05
2006,12,2023-04-16,2023-04-21,136677.67
2007,5,2023-12-24,2023-12-30,167606.37
2008,56,2023-01-10,2023-01-20,31638.6
2009,19,2024-11-03,2024-11-10,39192.4
2010,41,2023-11-17,2023-11-23,76383.99
2011,88,2024-07-19,2024-07-23,47504.88
2012,38,2024-12-20,2024-12-27,101445.44
2013,84,2024-11-09,2024-11-14,87077.28
2014,44,2023-10-17,2023-10-20,51366.37
2015,11,2024-06-23,2024-06-28,23792.49
2016,43,2024-01-28,2024-02-02,86290.67
2017,6,2024-04-08,2024-04-14,28605.4
2018,28,2023-11-14,2023-11-20,23603.83
2019,76,2023-07-20,2023-07-26,78966.28
2020,14,2023-10-25,2023-11-04,93887.72
2021,2,2023-10-24,2023-10-29,122391.96
2022,52,2024-06-24,2024-07-03,14070.05
2023,1,2023-06-23,2023-07-02,67490.99
2024,2,2024-11-10,2024-11-15,125260.0
2025,82,2024-11-18,2024-11-28,51982.94
2026,86,2024-08-05,2024-08-08,58780.29
2027,73,2023-06-26,2023-06-29,88903.56
2028,38,2023-03-20,2023-03-26,23163.0
2029,70,2023-11-26,2023-12-01,109319.57
2030,17,2023-01-01,2023-01-11,4927.92
2031,85,2024-02-13,2024-02-17,66161.68
2032,53,2023-02-09,2023-02-12,26783.4
2033,17,2023-11-10,2023-11-17,70290.32
2034,32,2023-04-05,2023-04-11,40847.32
2035,44,2023-02-07,2023-02-12,78166.06
2036,6,2023-03-21,2023-03-25,61236.1
2037,41,2024-10-19,2024-10-29,179234.9
2038,27,2023-08-28,2023-09-07,46479.4
2039,76,2023-11-20,2023-11-25,81905.56
2040,71,2024-08-15,2024-08-19,48675.57
2041,15,2023-08-28,2023-09-06,117360.88
2042,34,2023-06-17,2023-06-24,44063.04
2043,32,2024-05-29,2024-06-06,71817.7
2044,79,2024-11-01,2024-11-04,71810.88
2045,12,2023-10-16,2023-10-21,103289.47
2046,18,2023-04-02,2023-04-12,24003.15
2047,57,2023-09-02,2023-09-10,148376.85
2048,63,2024-07-05,2024-07-15,73996.04
2049,78,2024-11-04,2024-11-11,104283.3
2050,69,2024-06-20,2024-06-23,57299.4
2051,58,2024-06-16,2024-06-19,112592.73
2052,23,2024-01-18,2024-01-28,44936.22
2053,84,2023-12-25,2023-12-29,116815.93
2054,6,2023-08-22,2023-08-25,166870.02
2055,50,2024-04-14,2024-04-21,76544.57
2056,75,2023-10-24,2023-10-28,84643.1
2057,66,2023-07-07,2023-07-16,23597.08
2058,79,2024-06-16,2024-06-19,41257.87
2059,16,2024-05-21,2024-05-24,60213.6
2060,69,2024-12-02,2024-12-11,153598.14
2061,82,2023-11-22,2023-11-25,96736.4
2062,73,2023-02-16,2023-02-23,50567.07
2063,96,2024-09-24,2024-09-28,110418.09
2064,31,2024-01-25,2024-01-29,31356.0
2065,47,2023-04-12,2023-04-17,71766.6
2066,60,2024-07-11,2024-07-19,44429.64
2067,36,2024-08-14,2024-08-24,59590.72
2068,45,2024-10-27,2024-11-04,62308.39
2069,94,2023-10-12,2023-10-18,147063.26
2070,88,2024-03-21,2024-03-24,62132.9
2071,16,2023-06-17,2023-06-25,6869.05
2072,15,2024-05-21,2024-05-25,101048.09
2073,72,2023-08-13,2023-08-23,19283.16
2074,44,2023-09-18,2023-09-27,88944.0
2075,78,2024-01-25,2024-02-04,15632.64
2076,71,2024-03-28,2024-04-07,42342.15
2077,99,2024-06-03,2024-06-09,33874.4
2078,15,2024-01-12,2024-01-17,93041.52
2079,95,2024-04-21,2024-05-01,43014.29
2080,76,2023-04-25,2023-04-28,80886.15
2081,87,2024-10-03,2024-10-12,36361.01
2082,68,2024-05-21,2024-05-31,49592.52
2083,13,2023-06-19,2023-06-26,33816.66
2084,83,2023-03-25,2023-03-31,94629.5
2085,15,2024-11-28,2024-12-07,56070.77
2086,3,2024-10-07,2024-10-14,46214.28
2087,81,2024-02-07,2024-02-16,75192.08
2088,82,2024-08-01,2024-08-07,95146.74
2089,40,2023-09-29,2023-10-08,21278.04
2090,55,2024-04-30,2024-05-09,112952.72
2091,17,2024-08-09,2024-08-15,86211.48
2092,68,2023-04-08,2023-04-17,69477.49
2093,51,2024-06-25,2024-07-03,68530.15
2094,81,2024-05-16,2024-05-20,24790.08
2095,60,2023-11-17,2023-11-27,93770.78
2096,9,2024-10-31,2024-11-07,33937.2
2097,39,2024-05-18,2024-05-23,23032.8
2098,78,2024-04-22,2024-04-30,3878.72
2099,57,2024-01-26,2024-01-30,80499.87
2100,77,2023-01-28,2023-02-06,6189.54
2101,70,2024-01-05,2024-01-15,13558.04
2102,82,2023-10-22,2023-10-30,74137.86
2103,2,2023-10-05,2023-10-15,92939.62
2104,56,2023-09-26,2023-10-03,117997.71
2105,100,2024-07-02,2024-07-12,88276.91
2106,62,2023-01-02,2023-01-09,13512.96
2107,72,2024-06-21,2024-06-26,70491.42
2108,46,2024-09-21,2024-09-24,21559.65
2109,18,2024-08-27,2024-09-05,35854.21
2110,100,2023-01-01,2023-01-08,83580.76
2111,97,2024-02-08,2024-02-12,100119.69
2112,29,2024-05-26,2024-06-03,144034.03
2113,83,2024-02-10,2024-02-20,85911.23
2114,50,2023-05-28,2023-06-04,31620.82
2115,36,2023-05-25,2023-05-29,39942.41
2116,62,2024-09-13,2024-09-23,57081.82
2117,84,2024-03-18,2024-03-28,25105.54
2118,91,2023-12-04,2023-12-13,6689.28
2119,25,2023-06-13,2023-06-17,31393.7
2120,15,2023-12-30,2024-01-08,7335.9
2121,81,2024-11-13,2024-11-18,17620.46
2122,69,2024-06-29,2024-07-04,58667.34
2123,79,2024-03-02,2024-03-09,60571.5
2124,14,2024-03-24,2024-03-31,49394.4
2125,95,2024-05-16,2024-05-20,127696.25
2126,45,2023-01-03,2023-01-07,118057.4
2127,61,2023-11-05,2023-11-13,74899.52
2128,45,2023-11-25,2023-11-29,109642.44
2129,24,2023-07-25,2023-08-01,57149.45
2130,51,2024-12-05,2024-12-11,59287.44
2131,58,2023-03-11,2023-03-21,12276.39
2132,97,2023-06-29,2023-07-09,39141.17
2133,37,2023-04-11,2023-04-18,110260.99
2134,2,2023-08-11,2023-08-19,54314.58
2135,100,2023-09-04,2023-09-11,78771.21
2136,46,2023-12-08,2023-12-18,25858.88
2137,81,2023-03-20,2023-03-25,31795.2
2138,62,2024-12-08,2024-12-15,57132.23
2139,99,2024-03-27,2024-03-30,21077.89
2140,35,2023-09-01,2023-09-07,90110.05
2141,6,2023-09-30,2023-10-10,136373.61
2142,21,2023-06-02,2023-06-06,67216.95
2143,7,2023-08-07,2023-08-11,47689.37
2144,68,2023-11-16,2023-11-26,65427.17
2145,46,2023-01-25,2023-02-02,82726.45
2146,77,2023-05-23,2023-06-02,70927.01
2147,67,2024-05-08,2024-05-16,91558.77
2148,13,2023-04-29,2023-05-07,92444.24
2149,37,2024-06-05,2024-06-08,76781.47
2150,94,2024-07-07,2024-07-15,92003.16
2151,23,2024-06-07,2024-06-17,50470.85
2152,76,2024-03-30,2024-04-08,41547.47
2153,23,2024-08-03,2024-08-12,120718.29
2154,48,2023-04-11,2023-04-18,122701.05
2155,45,2023-03-24,2023-03-28,49769.77
2156,29,2024-12-01,2024-12-04,119140.03
2157,74,2024-11-29,2024-12-02,130651.28
2158,25,2024-05-07,2024-05-13,58487.12
2159,42,2024-11-25,2024-11-29,71245.42
2160,11,2024-11-19,2024-11-24,33577.56
2161,31,2024-05-16,2024-05-25,129994.25
2162,22,2024-09-15,2024-09-19,22707.89
2163,60,2024-02-27,2024-03-08,47473.4
2164,82,2023-05-17,2023-05-24,51799.41
2165,67,2024-07-28,2024-08-05,150950.72
2166,63,2024-06-03,2024-06-08,37224.92
2167,90,2024-10-19,2024-10-28,72791.62
2168,80,2023-02-09,2023-02-14,164699.12
2169,55,2023-09-23,2023-09-26,3601.5
2170,29,2024-05-26,2024-06-02,34949.88
2171,74,2023-08-12,2023-08-20,95566.67
2172,55,2023-09-05,2023-09-10,174457.21
2173,79,2023-09-05,2023-09-10,39946.67
2174,93,2024-06-08,2024-06-18,63047.72
2175,44,2023-10-24,2023-11-03,49040.9
2176,30,2024-02-29,2024-03-09,36372.24
2177,11,2023-08-09,2023-08-17,113411.26
2178,51,2023-01-28,2023-01-31,20800.62
2179,29,2023-05-05,2023-05-15,89579.9
2180,64,2024-09-13,2024-09-17,32688.12
2181,31,2024-12-13,2024-12-16,39735.09
2182,11,2023-02-04,2023-02-13,36196.16
2183,72,2024-05-19,2024-05-22,137247.77
2184,36,2024-06-02,2024-06-11,7022.36
2185,78,2024-05-14,2024-05-22,50674.6
2186,82,2023-03-03,2023-03-13,30330.04
2187,6,2023-09-05,2023-09-14,6039.18
2188,54,2023-03-24,2023-03-30,87211.25
2189,79,2024-12-19,2024-12-29,14858.56
2190,60,2023-05-29,2023-06-04,69876.76
2191,98,2024-08-21,2024-08-24,146127.26
2192,63,2023-06-04,2023-06-14,23277.86
2193,4,2024-06-07,2024-06-12,108707.68
2194,17,2024-02-08,2024-02-15,41068.15
2195,40,2023-04-09,2023-04-17,132216.24
2196,56,2024-11-25,2024-11-28,8750.72
2197,79,2024-05-14,2024-05-18,22937.04
2198,54,2023-02-15,2023-02-25,66691.13
2199,23,2024-01-01,2024-01-05,54352.62
2200,85,2023-11-28,2023-12-03,158971.26
2201,10,2023-08-27,2023-09-02,70799.56
2202,98,2024-03-26,2024-04-02,66119.94
2203,37,2023-01-19,2023-01-25,140624.96
2204,19,2024-05-10,2024-05-17,22576.32
2205,12,2024-11-19,2024-11-26,36288.05
2206,41,2024-07-31,2024-08-04,73562.46
2207,85,2024-06-26,2024-07-02,10430.27
2208,20,2024-10-15,2024-10-21,27948.24
2209,11,2024-04-30,2024-05-03,109821.27
2210,26,2024-03-20,2024-03-25,18339.51
2211,44,2024-02-02,2024-02-12,74299.32
2212,91,2023-09-10,2023-09-13,132724.11
2213,64,2024-01-10,2024-01-18,79913.82
2214,54,2023-01-23,2023-01-27,59680.27
2215,66,2024-01-13,2024-01-19,49503.16
2216,97,2023-02-04,2023-02-10,44731.76
2217,24,2024-09-17,2024-09-26,87605.72
2218,26,2024-04-12,2024-04-15,69677.54
2219,66,2024-09-15,2024-09-24,104483.34
2220,83,2024-06-04,2024-06-12,43778.07
2221,62,2023-11-06,2023-11-16,91856.22
2222,61,2024-05-17,2024-05-24,11233.68
2223,55,2023-09-02,2023-09-09,68287.6
2224,97,2024-12-07,2024-12-16,51783.1
2225,18,2024-06-29,2024-07-03,85076.24
2226,39,2024-01-31,2024-02-07,18039.97
2227,12,2024-11-09,2024-11-18,38444.2
2228,98,2024-05-02,2024-05-06,90110.06
2229,57,2023-02-06,2023-02-10,45018.75
2230,4,2024-01-27,2024-01-30,97414.45
2231,23,2023-10-30,2023-11-09,59990.0
2232,10,2023-12-24,2023-12-29,10677.7
2233,17,2023-08-05,2023-08-08,10734.14
2234,84,2023-03-15,2023-03-25,9734.38
2235,90,2023-03-23,2023-03-30,56669.44
2236,47,2023-01-15,2023-01-23,132935.13
2237,51,2024-08-30,2024-09-05,18606.22
2238,46,2024-11-02,2024-11-09,44482.56
2239,76,2024-11-04,2024-11-07,150943.36
2240,69,2024-05-24,2024-05-27,7081.56
2241,66,2023-05-14,2023-05-22,99371.67
2242,100,2023-10-09,2023-10-19,49305.85
2243,3,2024-10-12,2024-10-17,73671.06
2244,23,2024-07-14,2024-07-20,14070.05
2245,3,2023-10-14,2023-10-23,79439.88
2246,11,2024-01-20,2024-01-24,125153.66
2247,63,2024-02-03,2024-02-10,5498.08
2248,19,2024-05-11,2024-05-16,95194.61
2249,36,2024-10-26,2024-11-02,50141.0
2250,23,2023-02-14,2023-02-17,15657.85
2251,32,2023-09-04,2023-09-11,144316.84
2252,99,2024-03-27,2024-04-06,5837.52
2253,89,2024-01-16,2024-01-21,102177.82
2254,41,2023-04-15,2023-04-20,32352.75
2255,55,2024-08-31,2024-09-04,146626.78
2256,66,2023-01-21,2023-01-28,64173.49
2257,83,2023-04-03,2023-04-07,3944.57
2258,3,2024-04-14,2024-04-21,16828.91
2259,8,2023-06-17,2023-06-22,43486.56
2260,4,2023-08-09,2023-08-18,63087.16
2261,51,2024-05-04,2024-05-14,31971.51
2262,31,2023-04-16,2023-04-25,62050.74
2263,28,2023-11-24,2023-12-04,14393.8
2264,55,2023-12-12,2023-12-15,65905.17
2265,28,2023-04-03,2023-04-13,102874.71
2266,21,2023-01-21,2023-01-25,19711.68
2267,95,2024-07-21,2024-07-27,8195.44
2268,56,2023-01-27,2023-02-04,47087.12
2269,33,2023-03-03,2023-03-11,103084.46
2270,89,2023-05-30,2023-06-07,59197.76
2271,11,2024-11-16,2024-11-20,73099.82
2272,16,2024-02-29,2024-03-08,134956.31
2273,61,2023-02-14,2023-02-24,75359.27
2274,73,2023-01-06,2023-01-16,122166.26
2275,26,2023-03-13,2023-03-22,109286.52
2276,90,2023-01-06,2023-01-15,7266.8
2277,84,2024-07-01,2024-07-05,18826.14
2278,98,2024-07-23,2024-07-28,44400.48
2279,72,2023-01-01,2023-01-07,86228.77
2280,98,2023-06-07,2023-06-16,67806.47
2281,98,2024-08-01,2024-08-05,56506.74
2282,85,2024-01-28,2024-02-02,126662.57
2283,15,2024-08-09,2024-08-12,39129.36
2284,15,2024-08-03,2024-08-07,87244.04
2285,33,2024-01-10,2024-01-15,67600.09
2286,60,2023-12-06,2023-12-14,211193.43
2287,86,2024-08-17,2024-08-22,38974.33
2288,38,2024-06-20,2024-06-23,91904.84
2289,69,2023-03-07,2023-03-17,57190.83
2290,81,2024-02-02,2024-02-07,25217.19
2291,43,2023-10-15,2023-10-21,94643.28
2292,21,2023-11-01,2023-11-10,132782.13
2293,44,2023-11-23,2023-11-30,56967.6
2294,38,2023-09-10,2023-09-18,24796.85
2295,93,2023-12-05,2023-12-13,88004.72
2296,6,2024-12-15,2024-12-20,7989.5
2297,71,2023-10-28,2023-11-02,85275.03
2298,56,2023-05-28,2023-06-02,31370.12
2299,97,2023-12-29,2024-01-05,99214.71
2300,79,2024-02-23,2024-03-04,70948.32
2301,14,2024-02-27,2024-03-08,88419.73
2302,53,2024-09-30,2024-10-07,138458.68
2303,67,2024-01-23,2024-02-01,134530.68
2304,66,2023-09-19,2023-09-29,115774.59
2305,96,2023-02-18,2023-02-25,30678.81
2306,45,2024-11-25,2024-12-03,61617.18
2307,81,2023-03-08,2023-03-12,48170.44
2308,70,2023-09-21,2023-09-30,29892.45
2309,45,2024-07-30,2024-08-06,60697.54
2310,62,2024-05-06,2024-05-10,83824.47
2311,97,2024-11-07,2024-11-15,51594.28
2312,30,2024-01-19,2024-01-27,5473.31
2313,48,2023-11-03,2023-11-11,67235.58
2314,7,2024-07-25,2024-07-29,72180.31
2315,40,2023-07-26,2023-08-01,60462.48
2316,39,2023-11-30,2023-12-03,70047.96
2317,5,2024-04-24,2024-04-30,25023.76
2318,36,2024-03-22,2024-03-30,40519.56
2319,45,2024-07-25,2024-07-30,187463.53
2320,24,2024-11-30,2024-12-06,117685.75
2321,38,2023-06-03,2023-06-07,61169.7
2322,61,2024-06-08,2024-06-15,11940.32
2323,83,2023-09-30,2023-10-08,31357.06
2324,98,2023-02-12,2023-02-17,74275.72
2325,22,2023-03-14,2023-03-20,71560.18
2326,23,2023-12-10,2023-12-13,38302.62
2327,100,2024-08-28,2024-08-31,52942.05
2328,53,2024-05-11,2024-05-17,111554.44
2329,55,2023-01-02,2023-01-07,31929.22
2330,23,2023-03-20,2023-03-28,163140.64
2331,55,2024-10-02,2024-10-09,39272.0
2332,5,2023-10-30,2023-11-08,175924.52
2333,85,2024-05-17,2024-05-22,96968.71
2334,11,2023-04-29,2023-05-08,137274.4
2335,24,2024-06-16,2024-06-19,160112.33
2336,51,2024-01-29,2024-02-07,51157.13
2337,93,2023-08-18,2023-08-27,54172.08
2338,33,2024-06-14,2024-06-20,103179.0
2339,17,2024-07-16,2024-07-23,15895.44
2340,89,2023-11-19,2023-11-25,26457.38
2341,72,2023-10-25,2023-11-03,64973.85
2342,88,2024-04-26,2024-05-05,55420.73
2343,99,2023-07-03,2023-07-08,47637.21
2344,24,2023-05-26,2023-06-02,102900.92
2345,92,2024-03-28,2024-04-07,76748.36
2346,78,2023-11-18,2023-11-25,72685.63
2347,74,2024-10-25,2024-10-28,29522.88
2348,81,2023-11-01,2023-11-07,31687.4
2349,41,2023-08-23,2023-08-28,59962.2
2350,76,2023-10-15,2023-10-20,171930.33
2351,32,2024-10-23,2024-10-30,84640.3
2352,48,2024-10-26,2024-10-31,76610.64
2353,41,2024-07-20,2024-07-25,178916.32
2354,77,2023-08-18,2023-08-23,21553.36
2355,3,2024-05-29,2024-06-08,66049.77
2356,75,2023-02-01,2023-02-10,65895.72
2357,24,2023-03-01,2023-03-05,44612.25
2358,34,2024-04-09,2024-04-17,57391.1
2359,25,2024-04-28,2024-05-03,39623.43
2360,19,2023-12-28,2024-01-04,32921.88
2361,89,2024-05-06,2024-05-14,60619.11
2362,97,2023-08-16,2023-08-25,49620.84
2363,93,2024-02-02,2024-02-09,53027.73
2364,44,2023-01-11,2023-01-18,126359.21
2365,10,2023-01-15,2023-01-24,102944.97
2366,7,2023-08-13,2023-08-23,160937.49
2367,93,2023-03-01,2023-03-11,58016.11
2368,36,2024-07-28,2024-08-02,69280.59
2369,70,2024-05-06,2024-05-14,49169.01
2370,7,2023-02-07,2023-02-15,98347.38
2371,18,2023-04-05,2023-04-14,80621.16
2372,60,2023-03-08,2023-03-12,150147.03
2373,98,2024-02-15,2024-02-19,208772.21
2374,3,2024-12-03,2024-12-07,134258.82
2375,1,2023-06-15,2023-06-21,69179.54
2376,28,2023-12-23,2023-12-31,72720.58
2377,27,2023-07-13,2023-07-23,131897.94
2378,69,2024-06-08,2024-06-12,27100.71
2379,71,2024-11-08,2024-11-16,157986.1
2380,15,2023-04-29,2023-05-02,53766.84
2381,12,2024-10-16,2024-10-22,55231.92
2382,19,2024-03-18,2024-03-27,16331.8
2383,81,2023-08-25,2023-09-02,30245.2
2384,63,2023-07-16,2023-07-23,52660.1
2385,90,2023-10-01,2023-10-09,26508.6
2386,23,2024-10-28,2024-11-03,92048.09
2387,95,2023-10-09,2023-10-13,57582.68
2388,66,2024-12-21,2024-12-24,16757.84
2389,24,2023-12-09,2023-12-15,65764.54
2390,51,2024-06-04,2024-06-07,64476.95
2391,83,2023-09-02,2023-09-05,140086.65
2392,75,2024-12-21,2024-12-25,48105.56
2393,14,2023-01-29,2023-02-05,70916.55
2394,39,2023-05-08,2023-05-14,64520.88
2395,72,2024-01-05,2024-01-08,110157.17
2396,22,2023-05-07,2023-05-17,14387.45
2397,1,2024-10-21,2024-10-29,47013.71
2398,44,2023-08-17,2023-08-22,95856.46
2399,70,2023-07-23,2023-07-29,15648.94
2400,63,2024-06-18,2024-06-23,89128.25
2401,5,2023-02-06,2023-02-15,171238.2
2402,81,2023-10-30,2023-11-02,53047.64
2403,13,2023-10-15,2023-10-23,170460.46
2404,71,2023-03-18,2023-03-24,17215.12
2405,53,2023-12-27,2023-12-30,24694.62
