report_id,batch_id,inspection_date,quality_score,remarks
5327,5327,2023-11-09,71.7,Minor Issue
5328,5328,2024-01-05,93.37,Minor Issue
5329,5329,2024-10-14,95.94,OK
5330,5330,2023-04-24,76.13,Rejected
5331,5331,2023-04-30,70.02,Minor Issue
5332,5332,2023-02-21,83.16,Minor Issue
5333,5333,2024-02-14,83.52,Minor Issue
5334,5334,2024-06-25,85.66,Rejected
5335,5335,2024-10-08,92.29,OK
5336,5336,2023-04-12,91.26,Minor Issue
5337,5337,2024-02-08,72.9,Rejected
5338,5338,2023-02-19,92.23,Minor Issue
5339,5339,2024-10-20,73.09,OK
5340,5340,2023-04-01,83.54,OK
5341,5341,2023-12-14,83.95,OK
5342,5342,2024-01-12,96.29,Rejected
5343,5343,2024-02-01,89.06,Minor Issue
5344,5344,2023-12-19,70.27,Minor Issue
5345,5345,2024-04-09,79.09,Minor Issue
5346,5346,2023-11-19,94.14,OK
5347,5347,2023-05-30,72.91,Minor Issue
5348,5348,2023-12-27,91.85,Minor Issue
5349,5349,2024-11-25,92.9,Rejected
5350,5350,2023-08-24,75.19,Rejected
5351,5351,2024-02-15,91.3,Rejected
5352,5352,2023-12-15,72.65,OK
5353,5353,2024-01-10,86.3,OK
5354,5354,2024-08-23,93.98,OK
5355,5355,2023-08-14,71.76,Rejected
5356,5356,2023-07-18,87.4,OK
5357,5357,2024-12-10,71.98,Rejected
5358,5358,2024-12-02,73.59,Minor Issue
5359,5359,2023-03-09,73.33,Rejected
5360,5360,2024-03-29,80.39,Rejected
5361,5361,2023-11-29,97.59,Rejected
5362,5362,2023-08-15,95.34,Rejected
5363,5363,2023-09-07,90.69,OK
5364,5364,2023-09-05,82.47,OK
5365,5365,2023-07-01,76.64,Rejected
5366,5366,2024-09-22,85.52,Rejected
5367,5367,2023-05-16,92.56,Minor Issue
5368,5368,2023-04-02,72.36,Rejected
5369,5369,2023-03-16,97.01,Rejected
5370,5370,2023-10-07,75.96,Minor Issue
5371,5371,2023-12-15,86.11,Minor Issue
5372,5372,2024-02-27,94.69,OK
5373,5373,2023-08-18,93.8,Rejected
5374,5374,2024-11-06,94.48,Minor Issue
5375,5375,2023-09-20,83.9,OK
5376,5376,2023-07-23,86.94,Minor Issue
5377,5377,2023-11-21,74.29,OK
5378,5378,2023-04-17,82.58,Rejected
5379,5379,2024-12-09,94.35,Rejected
5380,5380,2023-04-21,78.73,Minor Issue
5381,5381,2023-11-28,79.5,Rejected
5382,5382,2023-07-09,86.25,Rejected
5383,5383,2024-09-21,93.81,Rejected
5384,5384,2024-01-09,86.68,OK
5385,5385,2024-07-18,75.06,Rejected
5386,5386,2024-06-21,96.32,OK
5387,5387,2024-12-18,95.66,Rejected
5388,5388,2024-12-14,81.1,OK
5389,5389,2024-07-02,70.82,Rejected
5390,5390,2023-11-16,78.21,OK
5391,5391,2024-08-13,95.3,Minor Issue
5392,5392,2023-10-15,81.47,Rejected
5393,5393,2024-12-02,85.04,OK
5394,5394,2023-11-25,94.59,OK
5395,5395,2023-10-23,72.78,OK
5396,5396,2023-09-15,94.25,Rejected
5397,5397,2024-06-19,89.46,Minor Issue
5398,5398,2024-07-02,92.38,OK
5399,5399,2024-02-15,95.97,Minor Issue
5400,5400,2024-02-16,79.92,OK
5401,5401,2023-08-03,83.85,Rejected
5402,5402,2024-10-21,73.13,Rejected
5403,5403,2023-01-12,70.53,Rejected
5404,5404,2023-04-01,81.68,Minor Issue
5405,5405,2023-10-29,78.82,OK
5406,5406,2023-09-14,87.0,OK
5407,5407,2023-03-14,93.43,OK
5408,5408,2024-10-27,93.94,Minor Issue
5409,5409,2024-02-03,79.63,Rejected
5410,5410,2024-12-15,94.07,OK
5411,5411,2023-10-16,83.39,Minor Issue
5412,5412,2023-11-24,77.93,Minor Issue
5413,5413,2023-09-07,73.79,OK
5414,5414,2023-04-09,94.47,Minor Issue
5415,5415,2024-12-11,92.5,OK
5416,5416,2024-11-22,80.81,OK
5417,5417,2023-03-28,70.01,Minor Issue
5418,5418,2023-06-08,87.6,Minor Issue
5419,5419,2023-06-07,96.58,Minor Issue
5420,5420,2024-07-27,84.26,Minor Issue
5421,5421,2023-04-22,79.37,Rejected
5422,5422,2024-02-05,88.18,Minor Issue
5423,5423,2023-10-21,85.37,Rejected
5424,5424,2023-01-08,76.89,Minor Issue
5425,5425,2024-11-16,91.61,Minor Issue
5426,5426,2023-10-15,77.26,OK
5427,5427,2024-09-14,95.56,Minor Issue
5428,5428,2023-10-14,76.16,Rejected
5429,5429,2023-01-15,70.62,OK
5430,5430,2023-04-21,72.25,Minor Issue
5431,5431,2024-02-06,76.02,Minor Issue
5432,5432,2024-12-13,81.54,Minor Issue
5433,5433,2023-02-04,82.04,OK
5434,5434,2023-08-18,75.69,Rejected
5435,5435,2024-02-21,94.8,Rejected
5436,5436,2023-09-22,89.6,Rejected
5437,5437,2023-12-25,96.12,Minor Issue
5438,5438,2024-06-19,85.23,Minor Issue
5439,5439,2024-10-16,77.01,Minor Issue
5440,5440,2023-04-21,97.09,OK
5441,5441,2024-08-19,71.1,OK
5442,5442,2024-07-03,70.31,Minor Issue
5443,5443,2024-12-11,72.39,Rejected
5444,5444,2023-11-26,87.88,Minor Issue
5445,5445,2023-04-08,76.44,OK
5446,5446,2024-09-24,77.5,Minor Issue
5447,5447,2024-09-28,90.43,Rejected
5448,5448,2024-08-21,93.18,OK
5449,5449,2024-09-19,80.29,Rejected
5450,5450,2024-06-30,89.12,Rejected
5451,5451,2023-08-01,77.57,Rejected
5452,5452,2023-12-26,94.86,Rejected
5453,5453,2023-08-29,82.86,OK
5454,5454,2024-02-06,77.68,Rejected
5455,5455,2023-10-29,87.15,Minor Issue
5456,5456,2024-07-04,81.23,OK
5457,5457,2024-03-22,72.49,Minor Issue
5458,5458,2023-05-23,72.92,OK
5459,5459,2023-04-03,86.44,OK
5460,5460,2023-05-01,96.36,Minor Issue
5461,5461,2024-02-22,78.94,Minor Issue
5462,5462,2023-03-06,92.82,Minor Issue
5463,5463,2024-03-14,75.75,Minor Issue
5464,5464,2023-07-09,89.68,Minor Issue
5465,5465,2024-07-16,76.05,Rejected
5466,5466,2024-01-09,74.51,Minor Issue
5467,5467,2023-12-01,85.7,Rejected
5468,5468,2023-10-30,83.78,OK
5469,5469,2024-05-31,78.52,Minor Issue
5470,5470,2023-06-19,92.07,Minor Issue
5471,5471,2023-06-29,84.2,Rejected
5472,5472,2024-10-10,96.88,Minor Issue
5473,5473,2023-01-07,93.3,OK
5474,5474,2023-05-27,90.27,Minor Issue
5475,5475,2024-08-26,87.22,Minor Issue
5476,5476,2024-08-05,95.58,Rejected
5477,5477,2023-03-20,88.92,OK
5478,5478,2024-08-20,94.96,OK
5479,5479,2023-04-19,91.41,Minor Issue
5480,5480,2024-08-30,82.33,Rejected
5481,5481,2023-07-22,96.29,OK
5482,5482,2023-10-30,90.94,OK
5483,5483,2023-09-14,74.99,Rejected
5484,5484,2023-04-10,91.07,OK
5485,5485,2024-12-02,76.38,Rejected
5486,5486,2024-09-29,78.9,Rejected
5487,5487,2024-12-12,91.1,Rejected
5488,5488,2023-09-25,83.52,Rejected
5489,5489,2023-09-11,80.84,Minor Issue
5490,5490,2024-12-10,88.58,OK
5491,5491,2024-06-13,81.05,OK
5492,5492,2024-01-24,72.91,Rejected
5493,5493,2023-08-03,80.99,Rejected
5494,5494,2024-09-21,77.15,Rejected
5495,5495,2024-06-21,93.83,Rejected
5496,5496,2024-02-18,79.32,Minor Issue
5497,5497,2023-01-02,80.79,OK
5498,5498,2024-06-16,88.5,OK
5499,5499,2023-09-13,73.44,Minor Issue
5500,5500,2023-09-30,84.86,Rejected
5501,5501,2023-10-15,79.65,Minor Issue
5502,5502,2024-10-10,73.61,OK
5503,5503,2024-09-14,86.85,Rejected
5504,5504,2023-12-04,81.07,OK
5505,5505,2023-04-20,80.71,OK
5506,5506,2023-07-21,89.2,Rejected
5507,5507,2024-02-14,88.74,Minor Issue
5508,5508,2024-05-21,95.03,Minor Issue
5509,5509,2023-12-27,93.08,Rejected
5510,5510,2024-06-21,72.98,Rejected
5511,5511,2023-08-29,70.51,Rejected
5512,5512,2023-09-27,75.05,Minor Issue
5513,5513,2024-07-10,89.46,Minor Issue
5514,5514,2023-07-21,72.24,Rejected
5515,5515,2024-12-09,74.47,OK
5516,5516,2023-06-14,78.56,OK
5517,5517,2024-05-07,93.35,OK
5518,5518,2023-10-04,86.64,OK
5519,5519,2024-03-04,79.3,OK
5520,5520,2023-10-28,93.04,OK
5521,5521,2024-02-04,72.67,Minor Issue
5522,5522,2023-02-15,80.56,OK
5523,5523,2024-05-03,91.72,OK
5524,5524,2024-03-23,93.57,Minor Issue
5525,5525,2024-09-20,71.95,Rejected
5526,5526,2024-02-18,82.91,OK
5527,5527,2024-02-24,78.82,Rejected
5528,5528,2023-01-02,86.17,OK
5529,5529,2024-04-09,70.73,Rejected
5530,5530,2024-04-12,81.37,Minor Issue
5531,5531,2024-10-01,85.62,Minor Issue
5532,5532,2023-05-14,96.44,OK
5533,5533,2024-03-21,94.32,Minor Issue
5534,5534,2023-01-02,89.93,Minor Issue
5535,5535,2023-06-19,92.09,Rejected
5536,5536,2024-03-15,82.28,OK
5537,5537,2023-10-16,70.38,Rejected
5538,5538,2024-01-15,89.74,Minor Issue
5539,5539,2023-04-16,72.54,Rejected
5540,5540,2023-10-29,77.06,Minor Issue
5541,5541,2024-12-06,84.46,Minor Issue
5542,5542,2024-07-12,87.04,Rejected
5543,5543,2024-11-18,80.47,Minor Issue
5544,5544,2023-03-02,76.61,Rejected
5545,5545,2024-03-01,91.54,Minor Issue
5546,5546,2023-01-06,73.11,OK
5547,5547,2024-09-15,79.93,Rejected
5548,5548,2023-09-14,89.35,OK
5549,5549,2023-05-03,94.08,OK
5550,5550,2023-04-22,80.07,Minor Issue
5551,5551,2023-06-25,76.59,Minor Issue
5552,5552,2024-08-25,70.26,Minor Issue
5553,5553,2024-12-19,88.04,Rejected
5554,5554,2024-01-26,77.16,Rejected
5555,5555,2024-09-29,92.74,Rejected
5556,5556,2023-04-17,90.14,OK
5557,5557,2023-12-10,96.36,OK
5558,5558,2023-05-16,93.41,Minor Issue
5559,5559,2023-11-26,95.88,OK
5560,5560,2024-03-13,83.0,OK
5561,5561,2024-01-20,89.45,Rejected
5562,5562,2023-06-09,78.63,Minor Issue
5563,5563,2024-05-18,89.81,OK
5564,5564,2024-08-15,94.67,Rejected
5565,5565,2024-06-28,97.62,OK
5566,5566,2024-06-22,77.25,Minor Issue
5567,5567,2023-06-05,93.42,Rejected
5568,5568,2024-08-14,76.61,Minor Issue
5569,5569,2023-06-29,79.87,Rejected
5570,5570,2023-04-18,91.64,OK
5571,5571,2023-01-08,79.72,OK
5572,5572,2023-01-02,72.66,Minor Issue
5573,5573,2024-08-31,92.75,OK
5574,5574,2023-09-20,87.04,Minor Issue
5575,5575,2023-01-26,75.55,Rejected
5576,5576,2023-07-31,91.49,Rejected
5577,5577,2023-08-09,94.11,OK
5578,5578,2024-05-20,80.22,OK
5579,5579,2023-12-11,70.19,Rejected
5580,5580,2023-05-31,87.25,Minor Issue
5581,5581,2024-07-31,87.18,OK
5582,5582,2024-01-15,74.99,Minor Issue
5583,5583,2024-04-08,83.06,Minor Issue
5584,5584,2023-01-05,87.76,Minor Issue
5585,5585,2024-09-25,96.95,Rejected
5586,5586,2024-02-26,81.94,Minor Issue
5587,5587,2024-03-15,95.49,Rejected
5588,5588,2024-03-18,71.03,Minor Issue
5589,5589,2023-06-09,94.64,OK
5590,5590,2024-03-12,79.5,Rejected
5591,5591,2024-03-30,86.22,Minor Issue
5592,5592,2023-11-12,91.83,OK
5593,5593,2024-04-08,72.05,Minor Issue
5594,5594,2023-03-15,87.61,Minor Issue
5595,5595,2024-04-04,88.52,OK
5596,5596,2024-02-04,78.75,OK
5597,5597,2024-03-14,96.42,Minor Issue
5598,5598,2023-12-24,84.43,Rejected
5599,5599,2024-03-26,93.25,OK
5600,5600,2024-04-19,78.69,OK
5601,5601,2023-10-19,72.71,Rejected
5602,5602,2023-06-23,95.74,OK
5603,5603,2024-03-16,94.12,OK
5604,5604,2024-07-13,78.67,Rejected
5605,5605,2023-05-18,78.52,Rejected
5606,5606,2024-01-28,80.15,Minor Issue
5607,5607,2024-08-18,95.53,Minor Issue
5608,5608,2023-10-04,80.84,Rejected
5609,5609,2024-06-11,93.47,Minor Issue
5610,5610,2024-03-27,85.89,Minor Issue
5611,5611,2024-01-14,83.0,OK
5612,5612,2023-04-07,88.05,Minor Issue
5613,5613,2023-12-16,91.59,Rejected
5614,5614,2024-08-21,80.72,Rejected
5615,5615,2023-01-19,90.64,OK
5616,5616,2024-12-07,83.79,OK
5617,5617,2023-06-03,93.32,Rejected
5618,5618,2023-09-28,79.26,Rejected
5619,5619,2024-09-03,80.67,Minor Issue
5620,5620,2024-05-13,96.6,Minor Issue
5621,5621,2023-05-05,87.67,Minor Issue
5622,5622,2024-07-23,92.72,Rejected
5623,5623,2024-02-07,72.4,Rejected
5624,5624,2023-04-13,96.65,Minor Issue
5625,5625,2023-05-01,95.54,OK
5626,5626,2023-06-14,83.11,Minor Issue
5627,5627,2023-01-22,96.07,Rejected
5628,5628,2023-01-28,79.84,Rejected
5629,5629,2023-03-07,87.4,OK
5630,5630,2023-12-19,86.25,Rejected
5631,5631,2023-05-18,89.1,Minor Issue
5632,5632,2024-04-26,80.36,Rejected
5633,5633,2023-11-14,89.43,OK
5634,5634,2023-03-09,80.02,Minor Issue
5635,5635,2023-02-26,84.58,Minor Issue
5636,5636,2024-09-28,71.53,Rejected
5637,5637,2024-08-04,90.91,Minor Issue
5638,5638,2023-10-04,73.52,OK
5639,5639,2023-01-14,77.74,Minor Issue
5640,5640,2023-03-12,95.71,Rejected
5641,5641,2024-09-17,84.06,Rejected
5642,5642,2024-04-24,90.32,OK
5643,5643,2024-09-08,79.92,Minor Issue
5644,5644,2024-03-23,81.96,OK
5645,5645,2023-07-29,79.58,Minor Issue
5646,5646,2024-06-14,97.89,OK
5647,5647,2024-02-17,81.13,Rejected
5648,5648,2024-03-19,89.97,Minor Issue
5649,5649,2024-03-28,95.68,OK
5650,5650,2024-02-26,94.88,OK
5651,5651,2024-09-08,96.22,Minor Issue
5652,5652,2023-12-11,97.74,Minor Issue
5653,5653,2024-10-17,79.69,Rejected
5654,5654,2024-02-02,91.59,Rejected
5655,5655,2023-03-25,90.87,Rejected
5656,5656,2023-03-09,91.58,Rejected
5657,5657,2024-02-17,89.01,Rejected
5658,5658,2024-07-30,81.21,Rejected
5659,5659,2023-08-22,70.69,Minor Issue
5660,5660,2024-10-19,90.8,Rejected
5661,5661,2024-04-28,84.22,Rejected
5662,5662,2023-08-21,70.8,Minor Issue
5663,5663,2023-09-22,88.2,OK
5664,5664,2024-10-13,92.09,OK
5665,5665,2024-01-28,78.3,Rejected
5666,5666,2023-01-16,93.73,OK
5667,5667,2024-11-15,83.26,Minor Issue
5668,5668,2024-09-02,97.71,Minor Issue
5669,5669,2024-09-21,97.58,OK
5670,5670,2024-02-17,73.94,Rejected
5671,5671,2024-12-10,80.34,Rejected
5672,5672,2024-07-27,84.19,Rejected
5673,5673,2023-04-12,96.26,Rejected
5674,5674,2024-11-04,88.33,Minor Issue
5675,5675,2023-04-15,94.71,Minor Issue
5676,5676,2023-10-13,89.54,Minor Issue
5677,5677,2024-05-16,73.62,OK
5678,5678,2024-07-03,90.0,Minor Issue
5679,5679,2024-01-13,91.0,Rejected
5680,5680,2024-04-12,79.0,Rejected
5681,5681,2023-10-27,92.16,Minor Issue
5682,5682,2024-02-29,94.34,Rejected
5683,5683,2024-07-30,86.31,OK
5684,5684,2024-09-20,92.83,Minor Issue
5685,5685,2024-10-02,89.85,Minor Issue
5686,5686,2024-03-02,94.38,Rejected
5687,5687,2024-03-03,97.43,Rejected
5688,5688,2023-06-23,91.86,Minor Issue
5689,5689,2024-08-12,82.78,Rejected
5690,5690,2024-12-13,76.06,Minor Issue
5691,5691,2024-06-30,79.03,Rejected
5692,5692,2024-04-07,78.79,Minor Issue
5693,5693,2023-03-24,80.55,Rejected
5694,5694,2024-08-05,83.17,Rejected
5695,5695,2023-04-04,80.29,OK
5696,5696,2023-12-04,95.11,Minor Issue
5697,5697,2023-10-13,95.86,Minor Issue
5698,5698,2023-01-14,88.33,Rejected
5699,5699,2023-01-13,94.92,Minor Issue
5700,5700,2024-05-12,75.19,OK
5701,5701,2024-07-17,80.07,Minor Issue
5702,5702,2023-01-19,76.36,Minor Issue
5703,5703,2024-11-09,83.91,Minor Issue
5704,5704,2023-04-20,87.05,OK
5705,5705,2023-10-01,88.14,Rejected
5706,5706,2024-02-18,78.37,OK
5707,5707,2023-01-26,94.29,OK
5708,5708,2023-01-03,80.21,OK
5709,5709,2024-02-04,92.41,Minor Issue
5710,5710,2023-05-31,96.04,OK
5711,5711,2023-04-28,71.86,Minor Issue
5712,5712,2023-11-14,81.39,Rejected
5713,5713,2024-03-17,89.78,Rejected
5714,5714,2023-04-08,71.79,OK
5715,5715,2024-07-30,88.83,Minor Issue
5716,5716,2023-04-22,86.67,OK
5717,5717,2024-03-13,82.27,Rejected
5718,5718,2024-03-28,82.08,OK
5719,5719,2024-12-02,94.12,Minor Issue
5720,5720,2024-03-20,74.73,Rejected
5721,5721,2023-12-25,83.1,Minor Issue
5722,5722,2024-09-11,83.86,OK
5723,5723,2023-05-29,89.9,OK
5724,5724,2024-03-18,91.25,OK
5725,5725,2023-06-03,70.97,Rejected
5726,5726,2023-10-18,73.95,Rejected
5727,5727,2023-07-28,88.75,OK
5728,5728,2023-01-11,93.67,OK
5729,5729,2024-10-27,81.42,OK
5730,5730,2023-07-26,75.83,Minor Issue
5731,5731,2024-11-29,77.29,OK
5732,5732,2024-01-28,74.05,Rejected
5733,5733,2023-12-25,79.07,OK
5734,5734,2023-03-02,81.2,Rejected
5735,5735,2023-10-22,72.14,OK
5736,5736,2024-04-19,86.41,OK
5737,5737,2023-11-02,86.59,Minor Issue
5738,5738,2024-07-06,71.8,Rejected
5739,5739,2024-01-08,83.86,Minor Issue
5740,5740,2023-12-29,89.04,OK
5741,5741,2024-06-23,97.9,Rejected
5742,5742,2024-08-19,91.97,Minor Issue
5743,5743,2024-12-02,93.14,Minor Issue
5744,5744,2024-09-17,88.05,Minor Issue
5745,5745,2023-03-06,87.77,OK
5746,5746,2024-09-01,83.69,OK
5747,5747,2024-12-01,85.41,Minor Issue
5748,5748,2024-08-01,90.44,OK
5749,5749,2023-07-29,78.12,Minor Issue
5750,5750,2023-05-14,72.84,OK
5751,5751,2024-04-21,94.46,Rejected
5752,5752,2024-06-03,75.87,Minor Issue
5753,5753,2024-10-03,77.54,Rejected
5754,5754,2023-02-13,86.32,Rejected
5755,5755,2024-12-10,80.32,OK
5756,5756,2023-01-12,77.76,Minor Issue
5757,5757,2023-03-12,93.9,Rejected
5758,5758,2023-04-18,74.09,Minor Issue
5759,5759,2024-10-11,96.23,Rejected
5760,5760,2023-01-13,80.88,Minor Issue
5761,5761,2024-08-14,82.87,OK
5762,5762,2024-06-26,81.16,Rejected
5763,5763,2024-04-05,88.21,Rejected
5764,5764,2023-10-11,83.75,Rejected
5765,5765,2024-11-27,83.39,Minor Issue
5766,5766,2024-09-12,92.74,Minor Issue
5767,5767,2024-04-14,72.26,Rejected
5768,5768,2024-11-03,91.2,Minor Issue
5769,5769,2024-05-04,72.78,Rejected
5770,5770,2023-11-18,97.69,Rejected
5771,5771,2023-05-22,89.87,Minor Issue
5772,5772,2024-01-14,76.16,Minor Issue
5773,5773,2024-01-31,93.22,OK
5774,5774,2024-10-23,87.07,Minor Issue
5775,5775,2024-08-05,76.46,Rejected
5776,5776,2023-07-29,70.76,Rejected
5777,5777,2023-05-11,79.37,OK
5778,5778,2023-02-18,71.67,Minor Issue
5779,5779,2023-10-18,90.46,Minor Issue
5780,5780,2023-08-10,90.56,Minor Issue
5781,5781,2024-02-14,92.22,Minor Issue
5782,5782,2024-12-05,91.48,Minor Issue
5783,5783,2024-08-28,79.04,OK
5784,5784,2024-02-04,75.24,OK
5785,5785,2023-04-21,79.51,Rejected
5786,5786,2024-10-31,86.19,OK
5787,5787,2023-05-03,75.39,OK
5788,5788,2023-05-22,82.88,OK
5789,5789,2024-01-26,77.36,Minor Issue
5790,5790,2024-01-30,88.85,Rejected
5791,5791,2023-06-02,82.25,OK
5792,5792,2024-09-17,81.37,OK
5793,5793,2023-03-11,77.94,Minor Issue
5794,5794,2023-07-18,88.49,Minor Issue
5795,5795,2024-09-29,71.65,OK
5796,5796,2023-06-24,81.47,Rejected
5797,5797,2023-07-17,89.76,OK
5798,5798,2024-01-13,75.18,OK
5799,5799,2023-08-01,92.08,OK
5800,5800,2023-09-29,80.36,Rejected
5801,5801,2024-08-12,94.07,Minor Issue
5802,5802,2023-02-09,94.58,Minor Issue
5803,5803,2024-11-23,90.75,OK
5804,5804,2023-10-15,74.98,Rejected
5805,5805,2024-11-05,96.32,Minor Issue
5806,5806,2024-01-05,83.96,OK
5807,5807,2023-06-24,89.34,Minor Issue
5808,5808,2024-03-21,71.96,OK
5809,5809,2024-08-20,70.42,Minor Issue
5810,5810,2023-04-06,72.74,OK
5811,5811,2024-04-27,89.72,Rejected
5812,5812,2024-10-14,80.02,OK
5813,5813,2024-04-11,82.31,OK
5814,5814,2024-10-10,93.76,Minor Issue
5815,5815,2024-03-02,86.6,Minor Issue
5816,5816,2024-01-07,86.3,OK
5817,5817,2023-08-18,93.01,Minor Issue
5818,5818,2023-01-31,74.93,Minor Issue
5819,5819,2023-05-14,86.92,OK
5820,5820,2024-11-17,84.43,OK
5821,5821,2023-03-25,83.51,OK
5822,5822,2023-04-13,85.04,OK
5823,5823,2023-03-03,89.62,Rejected
5824,5824,2024-05-26,97.09,Rejected
5825,5825,2024-08-17,78.9,OK
5826,5826,2023-03-28,78.43,OK
5827,5827,2024-04-12,84.37,Rejected
5828,5828,2024-06-19,77.44,Rejected
5829,5829,2024-01-12,71.09,OK
5830,5830,2024-10-07,73.29,OK
5831,5831,2024-04-21,84.75,Minor Issue
5832,5832,2024-01-20,70.66,OK
5833,5833,2024-09-09,88.98,Rejected
5834,5834,2024-11-19,72.68,OK
5835,5835,2023-10-02,84.96,OK
5836,5836,2023-06-30,80.43,Minor Issue
5837,5837,2023-01-16,85.67,Minor Issue
5838,5838,2024-12-16,78.65,Rejected
5839,5839,2023-03-25,76.58,OK
5840,5840,2023-06-25,72.55,Rejected
5841,5841,2023-01-07,71.76,OK
5842,5842,2024-08-14,91.42,Rejected
5843,5843,2024-08-17,77.91,OK
5844,5844,2024-05-09,91.6,Rejected
5845,5845,2023-05-20,80.82,Minor Issue
5846,5846,2023-09-05,82.62,OK
5847,5847,2024-07-09,89.32,Minor Issue
5848,5848,2023-11-27,81.76,OK
5849,5849,2023-03-19,93.9,OK
5850,5850,2023-12-28,96.8,Minor Issue
5851,5851,2024-05-05,70.34,Rejected
5852,5852,2024-01-22,90.67,Rejected
5853,5853,2024-11-28,73.19,Minor Issue
5854,5854,2023-03-16,86.8,OK
5855,5855,2023-12-11,81.22,Rejected
5856,5856,2023-02-06,72.74,OK
5857,5857,2024-09-09,79.08,Rejected
5858,5858,2023-01-23,88.26,Minor Issue
5859,5859,2024-11-18,95.32,Rejected
5860,5860,2023-03-11,97.52,Rejected
5861,5861,2023-05-18,87.19,Minor Issue
5862,5862,2023-04-28,88.96,Minor Issue
5863,5863,2024-04-11,94.19,Rejected
5864,5864,2023-01-01,72.02,Rejected
5865,5865,2023-06-15,88.62,Rejected
5866,5866,2024-09-07,89.19,Minor Issue
5867,5867,2024-12-06,83.45,Rejected
5868,5868,2023-07-17,86.11,OK
5869,5869,2024-01-16,77.86,Rejected
5870,5870,2024-12-04,82.13,Minor Issue
5871,5871,2023-12-22,92.36,Minor Issue
5872,5872,2024-11-23,91.9,Rejected
5873,5873,2024-05-18,72.9,Minor Issue
5874,5874,2024-11-04,84.47,Rejected
5875,5875,2023-03-27,75.59,Minor Issue
5876,5876,2024-01-09,74.21,Minor Issue
5877,5877,2024-11-11,79.26,OK
5878,5878,2023-05-28,84.39,OK
5879,5879,2023-03-19,80.43,Rejected
5880,5880,2024-10-02,96.36,Rejected
5881,5881,2024-05-02,78.17,Rejected
5882,5882,2024-06-11,81.27,OK
5883,5883,2024-06-22,90.83,OK
5884,5884,2024-09-23,81.22,Minor Issue
5885,5885,2024-10-27,91.84,OK
5886,5886,2023-03-09,95.68,Rejected
5887,5887,2024-06-30,73.49,Rejected
5888,5888,2024-04-18,96.99,Minor Issue
5889,5889,2024-01-19,73.86,Minor Issue
5890,5890,2024-02-10,83.04,OK
5891,5891,2024-09-26,81.75,Minor Issue
5892,5892,2024-07-30,94.35,Rejected
5893,5893,2024-03-29,83.13,Minor Issue
5894,5894,2024-03-02,96.55,Minor Issue
5895,5895,2024-12-14,81.03,Rejected
5896,5896,2024-07-27,77.39,Minor Issue
5897,5897,2023-02-05,75.09,Minor Issue
5898,5898,2023-11-21,70.93,Minor Issue
5899,5899,2024-09-01,83.14,OK
5900,5900,2024-05-28,81.56,Minor Issue
5901,5901,2024-02-27,86.6,OK
5902,5902,2024-10-30,73.53,OK
5903,5903,2023-11-26,75.07,Rejected
5904,5904,2023-01-07,87.53,Rejected
5905,5905,2023-12-22,71.71,Minor Issue
5906,5906,2024-06-06,75.5,Rejected
5907,5907,2024-09-21,89.68,OK
5908,5908,2024-05-07,73.88,Minor Issue
5909,5909,2023-06-09,94.12,OK
5910,5910,2024-03-16,97.24,Rejected
5911,5911,2023-12-30,86.74,Minor Issue
5912,5912,2023-06-26,71.93,Minor Issue
5913,5913,2023-02-21,79.22,OK
5914,5914,2024-09-10,86.4,Minor Issue
5915,5915,2024-02-24,70.65,OK
5916,5916,2024-11-05,74.73,Minor Issue
5917,5917,2023-02-25,77.71,OK
5918,5918,2024-08-16,96.8,Minor Issue
5919,5919,2023-01-07,70.39,OK
5920,5920,2023-08-13,84.63,Minor Issue
5921,5921,2023-08-18,84.6,Minor Issue
5922,5922,2024-03-13,91.31,OK
5923,5923,2023-08-21,94.66,Minor Issue
5924,5924,2023-08-12,82.69,Minor Issue
5925,5925,2023-11-06,91.35,Minor Issue
5926,5926,2024-05-24,72.49,Minor Issue
5927,5927,2024-10-08,70.75,Minor Issue
5928,5928,2024-01-25,95.1,Minor Issue
5929,5929,2023-04-08,88.49,Rejected
5930,5930,2023-03-28,70.85,OK
5931,5931,2023-05-03,91.27,Minor Issue
5932,5932,2024-05-01,77.83,OK
5933,5933,2024-09-30,93.12,Minor Issue
5934,5934,2023-08-23,86.45,Minor Issue
5935,5935,2023-08-30,89.76,Minor Issue
5936,5936,2024-05-26,81.07,Minor Issue
5937,5937,2024-02-21,73.03,OK
5938,5938,2024-06-12,84.21,Minor Issue
5939,5939,2023-05-22,87.36,OK
5940,5940,2024-09-20,71.7,Minor Issue
5941,5941,2023-07-20,97.13,OK
5942,5942,2024-12-14,92.66,Minor Issue
5943,5943,2023-07-15,89.91,Rejected
5944,5944,2024-12-14,75.24,Rejected
5945,5945,2024-09-03,92.64,Rejected
5946,5946,2024-08-04,81.0,Rejected
5947,5947,2023-12-23,72.43,Minor Issue
5948,5948,2023-08-25,85.18,Minor Issue
5949,5949,2024-04-24,78.59,Rejected
5950,5950,2023-07-08,88.36,OK
5951,5951,2023-12-03,81.47,OK
5952,5952,2023-11-05,75.03,Minor Issue
5953,5953,2024-08-23,97.21,OK
5954,5954,2023-11-30,77.96,Rejected
5955,5955,2023-05-05,72.2,Minor Issue
5956,5956,2024-01-07,91.45,Rejected
5957,5957,2024-04-22,89.6,OK
5958,5958,2023-08-20,76.99,Rejected
