po_id,supplier_id,order_date,expected_delivery,total_amount,status
1587,14,2024-06-05,2024-06-16,177140.61,Delayed
1588,2,2023-02-06,2023-02-16,109572.35,Completed
1589,3,2023-11-11,2023-11-20,143420.86,Pending
1590,15,2023-08-20,2023-08-25,116028.04,Delayed
1591,17,2023-06-26,2023-07-05,142349.84,Pending
1592,4,2023-01-23,2023-02-04,159257.33,Pending
1593,10,2023-11-01,2023-11-16,73846.03,Delayed
1594,2,2024-11-28,2024-12-09,193934.87,Completed
1595,6,2024-04-27,2024-05-11,96404.25,Delayed
1596,8,2023-03-09,2023-03-14,176456.52,Pending
1597,2,2024-03-03,2024-03-16,102916.08,Completed
1598,13,2024-09-16,2024-09-23,163144.8,Pending
1599,10,2024-03-13,2024-03-19,105112.92,Pending
1600,15,2024-01-16,2024-01-24,80115.07,Pending
1601,10,2023-10-10,2023-10-20,185589.69,Pending
1602,4,2024-04-12,2024-04-21,178279.23,Completed
1603,5,2023-10-26,2023-11-01,111911.54,Completed
1604,11,2023-02-18,2023-02-23,117520.45,Pending
1605,11,2024-03-22,2024-03-30,146818.26,Delayed
1606,6,2024-06-06,2024-06-13,174545.11,Delayed
1607,2,2023-12-09,2023-12-23,101277.46,Completed
1608,6,2023-05-31,2023-06-07,190019.12,Completed
1609,7,2024-02-27,2024-03-13,150232.69,Pending
1610,9,2024-03-08,2024-03-21,63635.34,Pending
1611,8,2024-04-23,2024-05-05,84731.73,Completed
1612,6,2023-10-26,2023-10-31,168927.82,Pending
1613,17,2023-09-05,2023-09-20,85697.72,Completed
1614,2,2023-01-12,2023-01-23,75941.86,Delayed
1615,13,2023-01-27,2023-02-01,188355.68,Completed
1616,9,2024-06-16,2024-06-27,99654.69,Completed
1617,6,2023-06-29,2023-07-04,172540.89,Pending
1618,18,2024-01-29,2024-02-13,171718.32,Delayed
1619,2,2023-03-13,2023-03-21,140518.16,Pending
1620,2,2024-03-01,2024-03-12,161677.54,Completed
1621,6,2023-10-16,2023-10-27,144658.11,Pending
1622,14,2023-11-02,2023-11-16,90046.5,Pending
1623,5,2024-05-12,2024-05-20,147338.57,Delayed
1624,10,2024-11-22,2024-12-04,73403.96,Completed
1625,9,2023-02-08,2023-02-14,127468.24,Delayed
1626,14,2023-09-06,2023-09-15,93497.23,Pending
1627,20,2023-05-04,2023-05-16,98956.16,Pending
1628,10,2024-07-31,2024-08-11,128081.86,Completed
1629,2,2024-09-10,2024-09-20,59649.67,Pending
1630,2,2023-06-29,2023-07-06,75155.04,Delayed
1631,19,2024-11-05,2024-11-14,108193.66,Delayed
1632,8,2023-03-08,2023-03-17,176365.71,Delayed
1633,8,2023-07-16,2023-07-24,100788.37,Delayed
1634,10,2024-11-16,2024-11-23,55631.73,Pending
1635,8,2023-10-10,2023-10-21,83421.02,Pending
1636,12,2024-01-15,2024-01-29,88127.25,Pending
1637,19,2024-08-08,2024-08-20,177040.9,Completed
1638,7,2023-09-15,2023-09-25,186438.13,Pending
1639,4,2023-06-30,2023-07-14,105574.82,Delayed
1640,15,2023-10-06,2023-10-13,77745.22,Completed
1641,10,2024-07-01,2024-07-15,188467.33,Pending
1642,13,2023-03-21,2023-04-03,148356.33,Delayed
1643,13,2023-12-06,2023-12-12,194315.12,Pending
1644,14,2023-03-12,2023-03-27,66342.43,Completed
1645,12,2023-07-31,2023-08-08,159768.23,Pending
1646,19,2023-03-03,2023-03-12,137070.96,Completed
1647,3,2024-07-23,2024-07-30,185589.21,Delayed
1648,5,2024-08-13,2024-08-20,57472.42,Delayed
1649,19,2024-09-27,2024-10-07,63773.28,Completed
1650,7,2024-01-07,2024-01-17,157378.75,Completed
1651,7,2023-10-23,2023-11-05,92689.2,Completed
1652,8,2024-11-11,2024-11-16,166988.25,Delayed
1653,1,2024-11-08,2024-11-17,146194.05,Completed
1654,3,2023-09-28,2023-10-03,87517.7,Delayed
1655,8,2024-05-14,2024-05-22,155362.08,Delayed
1656,20,2023-12-19,2023-12-28,107817.88,Completed
1657,13,2024-10-07,2024-10-13,154732.65,Pending
1658,20,2024-05-19,2024-05-27,76003.69,Delayed
1659,5,2024-08-13,2024-08-19,57039.42,Delayed
1660,15,2024-03-18,2024-03-31,191101.53,Completed
1661,12,2023-05-05,2023-05-10,134728.1,Pending
1662,5,2024-02-20,2024-02-28,104349.16,Pending
1663,17,2024-03-23,2024-04-01,50240.33,Delayed
1664,11,2023-02-20,2023-02-28,89022.99,Pending
1665,6,2023-03-15,2023-03-23,170953.71,Delayed
1666,20,2023-01-17,2023-01-22,84809.88,Completed
1667,3,2024-08-29,2024-09-07,147534.37,Pending
1668,18,2023-12-08,2023-12-18,102957.1,Pending
1669,9,2023-11-12,2023-11-26,128118.99,Completed
1670,16,2024-03-21,2024-03-31,51116.3,Pending
1671,16,2023-03-14,2023-03-23,61792.64,Pending
1672,11,2024-03-31,2024-04-12,113055.49,Completed
1673,4,2024-03-31,2024-04-05,164264.37,Pending
1674,19,2024-10-02,2024-10-17,196192.22,Pending
1675,2,2024-06-03,2024-06-18,162393.57,Pending
1676,10,2023-12-28,2024-01-04,157365.11,Delayed
1677,5,2024-06-28,2024-07-03,75199.52,Completed
1678,18,2024-09-08,2024-09-17,184280.86,Completed
1679,16,2023-04-13,2023-04-27,100754.71,Delayed
1680,3,2024-06-28,2024-07-04,114332.93,Delayed
1681,12,2024-10-27,2024-11-11,89965.77,Delayed
1682,6,2023-06-05,2023-06-16,156311.6,Pending
1683,8,2024-10-03,2024-10-12,96794.5,Pending
1684,14,2023-07-22,2023-07-30,114088.58,Pending
1685,12,2023-01-05,2023-01-20,198005.19,Delayed
1686,11,2023-12-18,2023-12-27,141827.52,Pending
1687,17,2024-05-24,2024-05-30,114276.94,Completed
1688,11,2023-09-07,2023-09-16,188589.41,Pending
1689,12,2024-12-01,2024-12-14,147807.7,Pending
1690,7,2024-09-27,2024-10-05,171487.06,Delayed
1691,1,2023-09-26,2023-10-05,152754.06,Pending
1692,11,2023-05-30,2023-06-14,199660.42,Completed
1693,12,2023-10-16,2023-10-22,190411.05,Delayed
1694,6,2024-10-03,2024-10-14,64322.74,Completed
1695,20,2023-04-16,2023-04-21,199928.38,Completed
1696,12,2023-05-16,2023-05-23,179861.04,Completed
1697,9,2024-06-27,2024-07-08,93288.87,Delayed
1698,8,2024-03-13,2024-03-22,87719.36,Delayed
1699,11,2023-05-08,2023-05-18,127430.95,Delayed
1700,9,2023-05-08,2023-05-21,60158.61,Pending
1701,1,2024-12-21,2024-12-28,58299.76,Delayed
1702,9,2024-02-22,2024-03-04,157362.68,Delayed
1703,13,2024-11-21,2024-12-06,154185.89,Pending
1704,7,2024-05-22,2024-05-27,171050.46,Pending
1705,19,2023-04-07,2023-04-17,180407.26,Delayed
1706,6,2024-03-24,2024-04-04,190355.85,Completed
1707,19,2024-07-31,2024-08-12,199629.42,Pending
1708,2,2024-06-22,2024-07-07,142759.26,Delayed
1709,14,2024-09-21,2024-10-04,132015.91,Delayed
1710,13,2023-04-13,2023-04-24,165849.06,Delayed
1711,10,2023-02-01,2023-02-10,149357.02,Delayed
1712,9,2023-07-28,2023-08-05,69502.13,Delayed
1713,10,2023-12-24,2024-01-06,104169.68,Completed
1714,20,2024-11-30,2024-12-11,187425.75,Completed
1715,18,2023-10-18,2023-10-23,123450.46,Pending
1716,4,2024-04-30,2024-05-09,161819.7,Completed
1717,10,2023-07-29,2023-08-12,99698.31,Completed
1718,7,2023-02-11,2023-02-21,112999.34,Delayed
1719,19,2024-08-30,2024-09-12,163648.48,Completed
1720,4,2023-08-31,2023-09-08,150694.99,Pending
1721,13,2024-05-17,2024-05-24,87110.31,Delayed
1722,5,2023-07-10,2023-07-22,88078.52,Delayed
1723,13,2023-10-17,2023-10-24,112908.8,Delayed
1724,11,2023-12-23,2023-12-29,128461.66,Pending
1725,10,2023-06-28,2023-07-05,75113.31,Delayed
1726,15,2024-07-28,2024-08-09,82588.66,Delayed
1727,10,2024-01-24,2024-01-29,109016.51,Delayed
1728,19,2023-10-03,2023-10-13,168122.73,Delayed
1729,7,2023-08-13,2023-08-24,60814.05,Completed
1730,15,2023-07-30,2023-08-14,86086.39,Pending
1731,13,2023-07-04,2023-07-15,66495.96,Pending
1732,15,2023-01-20,2023-02-03,60154.29,Completed
1733,18,2023-10-01,2023-10-13,85823.02,Delayed
1734,19,2023-02-16,2023-02-22,74790.58,Pending
1735,19,2023-05-30,2023-06-04,187891.08,Completed
1736,12,2024-03-29,2024-04-10,175933.24,Delayed
1737,1,2024-03-01,2024-03-15,125525.87,Completed
1738,7,2023-10-10,2023-10-20,180649.37,Pending
1739,1,2024-07-01,2024-07-10,111959.27,Delayed
1740,14,2024-06-02,2024-06-13,71725.57,Completed
1741,10,2023-08-30,2023-09-10,66147.02,Pending
1742,5,2023-04-21,2023-04-30,59971.11,Completed
1743,17,2024-06-28,2024-07-09,117083.7,Completed
1744,18,2023-09-20,2023-10-02,151413.18,Pending
1745,6,2023-02-04,2023-02-10,158999.84,Delayed
1746,12,2024-08-15,2024-08-23,106187.94,Completed
1747,5,2023-12-20,2024-01-01,86699.41,Delayed
1748,5,2023-07-24,2023-07-30,91010.55,Delayed
1749,15,2024-10-12,2024-10-25,97570.94,Pending
1750,17,2023-08-11,2023-08-23,162024.42,Delayed
1751,1,2023-10-31,2023-11-07,183959.61,Completed
1752,6,2023-06-07,2023-06-14,72916.92,Pending
1753,20,2023-03-15,2023-03-29,97718.4,Completed
1754,19,2024-04-06,2024-04-16,174650.09,Pending
1755,17,2024-04-04,2024-04-13,81279.53,Pending
1756,12,2023-12-17,2023-12-30,160212.23,Delayed
1757,7,2024-02-02,2024-02-12,91735.28,Pending
1758,20,2024-06-13,2024-06-19,103337.5,Pending
1759,20,2023-09-20,2023-10-01,152138.48,Completed
1760,11,2023-12-04,2023-12-13,189057.9,Delayed
1761,16,2023-01-18,2023-01-24,122155.2,Delayed
1762,15,2024-07-01,2024-07-16,131653.83,Completed
1763,19,2024-09-17,2024-09-25,76426.72,Completed
1764,4,2023-07-17,2023-07-28,56892.97,Pending
1765,16,2024-09-23,2024-10-04,112698.08,Delayed
1766,3,2023-12-28,2024-01-08,113154.07,Pending
1767,12,2023-12-17,2023-12-28,189290.89,Delayed
1768,20,2024-06-27,2024-07-07,120133.09,Pending
1769,9,2023-10-12,2023-10-20,140745.71,Pending
1770,12,2023-12-13,2023-12-19,186987.37,Delayed
1771,15,2024-01-07,2024-01-14,56717.89,Delayed
1772,10,2023-12-18,2023-12-30,80509.51,Pending
1773,13,2024-06-20,2024-06-27,56259.09,Pending
1774,18,2024-03-07,2024-03-19,173599.93,Delayed
1775,16,2024-04-30,2024-05-15,125557.43,Pending
1776,16,2024-11-06,2024-11-15,68573.92,Delayed
1777,3,2023-03-25,2023-04-07,143921.71,Pending
1778,7,2023-01-06,2023-01-21,139311.0,Delayed
1779,2,2024-11-21,2024-11-27,131939.66,Delayed
1780,12,2024-02-19,2024-03-01,67708.83,Delayed
1781,14,2023-04-28,2023-05-10,87126.21,Completed
1782,18,2024-03-27,2024-04-05,165059.38,Pending
1783,15,2024-07-29,2024-08-04,61551.13,Completed
1784,2,2023-09-09,2023-09-24,188793.12,Pending
1785,7,2023-11-09,2023-11-17,57716.46,Pending
1786,4,2023-10-14,2023-10-28,147784.6,Pending
1787,7,2023-08-15,2023-08-20,63102.68,Completed
1788,10,2024-09-07,2024-09-19,127178.7,Delayed
1789,9,2023-02-16,2023-03-01,88797.08,Delayed
1790,6,2024-02-12,2024-02-25,179811.22,Delayed
1791,6,2023-06-22,2023-07-07,69438.81,Completed
1792,4,2024-04-16,2024-04-30,195581.11,Delayed
1793,9,2023-07-04,2023-07-18,103064.5,Pending
1794,3,2023-08-04,2023-08-16,198806.64,Pending
1795,7,2024-11-04,2024-11-10,156965.44,Delayed
1796,5,2024-02-04,2024-02-11,154500.65,Completed
1797,17,2024-01-07,2024-01-12,182150.69,Pending
1798,7,2024-03-31,2024-04-15,113867.2,Pending
1799,19,2024-04-11,2024-04-22,162427.41,Completed
1800,19,2023-02-16,2023-03-03,64335.66,Delayed
1801,16,2023-03-13,2023-03-28,75416.61,Delayed
1802,7,2024-03-01,2024-03-10,197927.95,Pending
1803,15,2024-04-12,2024-04-26,131861.38,Pending
1804,16,2024-01-24,2024-01-30,93944.47,Completed
1805,5,2024-05-12,2024-05-18,121690.21,Completed
1806,12,2024-03-20,2024-03-31,108584.86,Pending
1807,3,2023-01-03,2023-01-14,73135.03,Pending
1808,17,2023-11-30,2023-12-13,55787.98,Pending
1809,8,2023-07-11,2023-07-21,89298.99,Pending
1810,19,2023-12-11,2023-12-18,132262.43,Delayed
1811,13,2023-11-06,2023-11-16,190332.85,Pending
1812,8,2024-09-21,2024-10-03,67161.25,Pending
1813,11,2023-11-17,2023-11-22,63924.76,Pending
1814,10,2024-10-27,2024-11-01,104640.08,Completed
1815,15,2023-11-04,2023-11-15,147835.84,Pending
1816,13,2024-05-21,2024-05-26,189904.39,Delayed
1817,15,2023-01-07,2023-01-14,81070.97,Completed
1818,4,2023-07-02,2023-07-15,121420.46,Delayed
1819,4,2024-11-01,2024-11-10,54212.89,Delayed
1820,1,2023-06-30,2023-07-08,76191.41,Pending
1821,15,2024-09-12,2024-09-19,105660.32,Pending
1822,17,2024-09-30,2024-10-11,157907.09,Completed
1823,2,2024-06-28,2024-07-12,84447.7,Completed
1824,15,2023-01-22,2023-02-01,144858.34,Pending
1825,20,2024-09-04,2024-09-15,99882.19,Pending
1826,15,2024-10-17,2024-10-27,197119.95,Pending
1827,13,2023-08-06,2023-08-13,148585.69,Delayed
1828,14,2023-06-11,2023-06-22,143941.35,Pending
1829,11,2024-12-07,2024-12-14,91034.02,Pending
1830,20,2023-03-29,2023-04-13,161426.67,Pending
1831,11,2024-12-01,2024-12-09,133010.44,Completed
1832,16,2023-05-02,2023-05-17,119402.82,Completed
1833,4,2024-08-22,2024-08-30,88367.88,Delayed
1834,19,2024-08-03,2024-08-16,146814.99,Pending
1835,18,2023-11-09,2023-11-16,59792.48,Pending
1836,11,2023-03-28,2023-04-09,97058.25,Completed
1837,13,2023-12-04,2023-12-14,87021.67,Completed
1838,20,2023-05-13,2023-05-22,181730.93,Delayed
1839,1,2023-08-12,2023-08-19,164836.96,Completed
1840,16,2023-12-29,2024-01-11,79802.9,Pending
1841,20,2024-06-24,2024-07-05,53708.33,Delayed
1842,6,2024-03-12,2024-03-19,86979.66,Delayed
1843,14,2024-05-19,2024-05-26,86982.25,Completed
1844,9,2024-11-28,2024-12-08,105191.39,Pending
1845,20,2024-07-31,2024-08-07,90361.14,Delayed
1846,18,2024-06-22,2024-07-02,113308.79,Pending
1847,3,2023-01-25,2023-02-04,68220.21,Pending
1848,4,2023-09-26,2023-10-03,68982.49,Pending
1849,9,2023-06-03,2023-06-09,154580.96,Completed
1850,15,2024-10-23,2024-10-30,68281.27,Completed
1851,11,2024-01-23,2024-01-30,102228.95,Delayed
1852,14,2023-07-10,2023-07-18,74833.11,Delayed
1853,8,2023-12-13,2023-12-26,95172.69,Delayed
1854,7,2023-04-02,2023-04-14,153397.97,Delayed
1855,13,2024-04-17,2024-04-26,58160.43,Completed
1856,20,2023-07-04,2023-07-18,176749.08,Delayed
1857,3,2023-04-08,2023-04-18,76257.55,Delayed
1858,17,2023-10-17,2023-10-23,96228.69,Pending
1859,6,2023-12-13,2023-12-22,98984.88,Completed
1860,5,2024-03-17,2024-03-30,58618.56,Pending
1861,3,2023-05-13,2023-05-23,86166.77,Completed
1862,18,2023-07-03,2023-07-13,120825.89,Completed
1863,1,2023-09-13,2023-09-27,155253.82,Delayed
1864,2,2023-04-03,2023-04-17,129533.06,Delayed
1865,1,2023-08-30,2023-09-11,74966.45,Pending
1866,18,2023-07-22,2023-07-30,98840.97,Completed
1867,20,2024-03-17,2024-03-22,88898.68,Delayed
1868,3,2023-08-01,2023-08-06,73103.94,Pending
1869,7,2023-02-28,2023-03-08,173573.68,Completed
1870,1,2023-07-05,2023-07-13,175617.01,Delayed
1871,2,2024-05-22,2024-06-05,197115.91,Completed
1872,1,2024-10-01,2024-10-13,116170.21,Delayed
1873,14,2023-11-26,2023-12-07,110895.24,Delayed
1874,6,2024-07-23,2024-08-07,88894.37,Delayed
1875,7,2024-02-22,2024-03-07,105699.92,Pending
1876,8,2023-08-31,2023-09-11,194686.09,Pending
1877,5,2024-07-10,2024-07-20,141237.11,Delayed
1878,17,2024-08-23,2024-09-03,101469.68,Pending
1879,2,2023-06-08,2023-06-18,187701.4,Completed
1880,6,2024-03-29,2024-04-06,130657.63,Completed
1881,5,2024-06-05,2024-06-11,115596.05,Pending
1882,9,2023-05-08,2023-05-13,189483.86,Pending
1883,10,2024-12-14,2024-12-20,106711.77,Delayed
1884,14,2023-08-23,2023-09-05,164312.55,Pending
1885,13,2023-10-26,2023-11-03,88382.08,Delayed
1886,14,2024-12-16,2024-12-28,75896.8,Pending
1887,19,2024-06-23,2024-07-07,188894.74,Pending
1888,8,2023-04-18,2023-04-30,74020.83,Pending
1889,13,2024-05-25,2024-05-31,146736.63,Pending
1890,15,2024-08-09,2024-08-23,64033.05,Completed
1891,17,2023-01-14,2023-01-25,108402.66,Delayed
1892,13,2023-02-02,2023-02-10,146605.11,Pending
1893,10,2023-08-04,2023-08-12,116420.91,Delayed
1894,17,2024-11-05,2024-11-16,84378.69,Pending
1895,15,2024-04-16,2024-04-25,100099.6,Pending
1896,9,2023-07-26,2023-07-31,94364.26,Pending
1897,4,2023-02-01,2023-02-12,123741.26,Completed
1898,15,2024-11-16,2024-11-28,171967.98,Pending
1899,3,2023-09-25,2023-10-06,154740.9,Delayed
1900,15,2024-09-18,2024-09-27,173646.76,Completed
1901,6,2024-02-18,2024-03-04,157723.87,Completed
1902,15,2024-09-20,2024-09-30,176933.5,Completed
1903,16,2024-08-15,2024-08-22,51699.26,Pending
1904,2,2023-11-08,2023-11-22,146233.22,Delayed
1905,4,2023-08-15,2023-08-20,165407.33,Completed
1906,11,2023-12-10,2023-12-15,183892.78,Delayed
1907,20,2024-01-08,2024-01-22,199080.52,Delayed
1908,19,2023-08-20,2023-08-26,79609.09,Delayed
1909,17,2023-08-07,2023-08-16,196721.75,Completed
1910,2,2024-03-12,2024-03-22,153220.01,Delayed
1911,16,2024-04-15,2024-04-25,128932.23,Delayed
1912,12,2023-05-13,2023-05-25,169114.01,Completed
1913,3,2024-04-11,2024-04-16,135579.66,Completed
1914,5,2024-10-05,2024-10-18,141084.03,Completed
1915,3,2024-10-22,2024-10-30,50344.49,Delayed
1916,7,2023-12-24,2024-01-05,57014.24,Pending
1917,16,2023-04-21,2023-05-01,115963.96,Completed
1918,14,2024-11-14,2024-11-22,165863.77,Completed
1919,9,2023-01-09,2023-01-19,105847.01,Completed
1920,20,2023-02-18,2023-02-23,137736.42,Pending
1921,4,2024-08-03,2024-08-10,132184.99,Delayed
1922,16,2024-05-25,2024-05-31,90767.62,Pending
1923,6,2023-11-02,2023-11-07,187359.13,Completed
1924,2,2023-12-26,2024-01-05,87491.46,Delayed
1925,4,2023-03-10,2023-03-15,65775.59,Delayed
1926,15,2023-01-23,2023-02-05,98322.03,Completed
1927,20,2023-04-16,2023-04-23,135546.27,Completed
1928,5,2024-05-14,2024-05-20,104254.46,Completed
1929,3,2023-10-30,2023-11-09,199130.36,Pending
1930,17,2023-03-07,2023-03-17,93434.43,Completed
1931,6,2023-09-10,2023-09-20,127214.01,Delayed
1932,5,2023-10-31,2023-11-15,169333.12,Delayed
1933,15,2023-06-14,2023-06-25,54204.12,Completed
1934,13,2023-11-30,2023-12-14,159361.34,Pending
1935,13,2024-06-11,2024-06-23,135979.93,Completed
1936,5,2023-10-04,2023-10-10,50640.31,Completed
1937,11,2024-08-21,2024-08-30,137031.48,Completed
1938,4,2023-01-22,2023-01-30,74903.23,Pending
1939,7,2024-10-31,2024-11-09,162613.86,Pending
1940,20,2024-05-03,2024-05-16,101383.84,Delayed
1941,9,2023-10-29,2023-11-08,133397.48,Pending
1942,20,2023-12-14,2023-12-24,98050.21,Pending
1943,15,2024-02-14,2024-02-27,99494.68,Pending
1944,9,2023-03-29,2023-04-12,193185.46,Delayed
1945,15,2024-05-01,2024-05-09,104309.25,Delayed
1946,18,2023-06-24,2023-07-01,197018.97,Delayed
1947,6,2024-07-19,2024-07-28,148004.09,Pending
1948,14,2024-09-13,2024-09-21,81991.96,Pending
1949,12,2023-05-06,2023-05-12,64067.18,Delayed
1950,10,2024-08-05,2024-08-19,196891.76,Pending
1951,8,2023-10-21,2023-10-31,104851.34,Delayed
1952,2,2024-11-21,2024-12-02,116952.17,Delayed
1953,16,2024-07-31,2024-08-15,162978.13,Completed
1954,17,2024-07-07,2024-07-22,197716.18,Pending
1955,3,2023-02-17,2023-02-28,83746.28,Completed
1956,2,2024-10-16,2024-10-24,176930.15,Delayed
1957,7,2023-03-10,2023-03-24,54202.59,Delayed
1958,5,2024-10-28,2024-11-10,83840.94,Pending
1959,7,2023-01-24,2023-01-30,184538.78,Completed
1960,15,2023-10-18,2023-10-25,105360.29,Delayed
1961,20,2024-06-26,2024-07-06,89267.65,Completed
1962,15,2024-11-10,2024-11-23,194551.78,Completed
1963,9,2023-12-27,2024-01-06,150267.84,Completed
1964,13,2023-12-18,2023-12-27,84603.96,Delayed
1965,17,2023-07-28,2023-08-09,107643.04,Delayed
1966,1,2024-06-30,2024-07-08,199732.81,Pending
1967,4,2023-08-01,2023-08-12,151433.16,Pending
1968,20,2024-07-29,2024-08-10,122253.11,Pending
1969,7,2023-02-17,2023-02-23,192741.12,Completed
1970,1,2023-10-14,2023-10-19,135126.58,Pending
1971,16,2024-02-07,2024-02-15,126646.22,Pending
1972,20,2023-12-29,2024-01-10,166511.36,Delayed
1973,9,2023-09-26,2023-10-03,166577.85,Pending
1974,19,2024-10-31,2024-11-09,177473.61,Completed
1975,1,2023-03-08,2023-03-21,103147.27,Pending
1976,9,2023-11-11,2023-11-16,89790.18,Delayed
1977,10,2024-09-03,2024-09-10,92789.65,Pending
1978,4,2024-05-14,2024-05-19,176861.06,Pending
1979,13,2023-03-06,2023-03-15,116035.28,Completed
1980,15,2023-04-23,2023-05-07,119895.74,Delayed
1981,3,2024-03-24,2024-03-29,109808.12,Pending
1982,9,2023-06-14,2023-06-26,59897.13,Delayed
1983,10,2024-09-17,2024-09-29,196097.32,Pending
1984,14,2023-10-16,2023-10-25,116811.92,Completed
1985,5,2023-05-15,2023-05-28,160961.46,Completed
1986,9,2024-12-19,2024-12-26,199089.9,Delayed
1987,4,2023-02-17,2023-02-25,121448.03,Delayed
1988,7,2024-03-07,2024-03-21,93851.11,Completed
1989,14,2023-03-28,2023-04-08,135264.27,Pending
1990,17,2024-02-23,2024-02-29,177393.84,Pending
1991,5,2024-07-27,2024-08-07,99340.66,Pending
1992,16,2024-06-30,2024-07-14,180813.81,Completed
1993,16,2023-02-26,2023-03-10,136182.05,Completed
1994,7,2023-01-27,2023-02-01,152351.24,Delayed
1995,17,2024-02-23,2024-02-29,78011.35,Pending
1996,8,2024-06-07,2024-06-18,63506.02,Delayed
1997,5,2024-03-09,2024-03-19,76657.53,Completed
1998,14,2024-08-30,2024-09-09,121571.77,Delayed
1999,18,2023-01-16,2023-01-24,180459.97,Pending
2000,14,2024-03-05,2024-03-18,100386.74,Completed
2001,1,2024-10-21,2024-10-31,184447.76,Completed
2002,4,2024-12-17,2024-12-24,155475.23,Pending
2003,10,2023-06-05,2023-06-10,51363.96,Delayed
2004,7,2024-03-01,2024-03-14,161258.22,Delayed
2005,20,2024-06-08,2024-06-16,197641.2,Delayed
2006,3,2024-12-02,2024-12-12,184999.26,Pending
2007,8,2023-08-19,2023-09-03,137473.97,Pending
2008,9,2024-03-03,2024-03-15,137926.07,Completed
2009,9,2023-01-09,2023-01-23,112974.17,Completed
2010,9,2024-08-29,2024-09-04,61984.03,Completed
2011,20,2024-06-21,2024-07-04,178059.23,Delayed
2012,10,2024-12-03,2024-12-08,82325.95,Completed
2013,9,2023-01-19,2023-01-25,135258.16,Completed
2014,9,2023-11-05,2023-11-10,184864.68,Delayed
2015,3,2024-08-18,2024-08-24,111274.67,Pending
2016,7,2024-07-03,2024-07-10,143421.61,Delayed
2017,10,2023-03-18,2023-03-24,167579.57,Pending
2018,8,2024-04-05,2024-04-17,54059.2,Completed
2019,11,2024-11-22,2024-12-03,145972.5,Pending
2020,1,2023-03-06,2023-03-13,96073.64,Completed
2021,15,2023-10-15,2023-10-25,132381.02,Delayed
2022,18,2023-09-27,2023-10-10,154511.36,Completed
2023,5,2023-07-26,2023-07-31,179333.75,Pending
2024,7,2024-05-29,2024-06-13,195724.43,Completed
2025,4,2024-03-02,2024-03-11,184705.2,Completed
2026,5,2024-03-17,2024-03-24,91727.05,Pending
2027,19,2023-10-21,2023-11-04,177474.22,Delayed
2028,11,2023-04-28,2023-05-10,68013.18,Completed
2029,20,2023-09-10,2023-09-25,97614.28,Completed
2030,1,2023-01-06,2023-01-14,143344.7,Pending
2031,17,2023-07-19,2023-07-31,149618.29,Delayed
2032,3,2023-11-12,2023-11-19,77632.86,Pending
2033,14,2024-09-25,2024-10-04,60667.51,Completed
2034,9,2024-10-20,2024-10-27,159701.35,Pending
2035,9,2024-10-25,2024-11-07,150566.33,Completed
2036,1,2023-03-06,2023-03-16,121717.65,Delayed
