invoice_id,po_id,invoice_date,invoice_amount,payment_status
1895,1895,2024-04-21,100099.6,Unpaid
1896,1896,2023-07-31,94364.26,Paid
1897,1897,2023-02-06,123741.26,Paid
1898,1898,2024-11-21,170548.8318939838,Paid
1899,1899,2023-09-30,154740.9,Unpaid
1900,1900,2024-09-23,173646.76,Paid
1901,1901,2024-02-23,157723.87,Paid
1902,1902,2024-09-25,177601.27698927978,Paid
1903,1903,2024-08-20,54639.938879927235,Unpaid
1904,1904,2023-11-13,146233.22,Unpaid
1905,1905,2023-08-20,165407.33,Paid
1906,1906,2023-12-15,183892.78,Unpaid
1907,1907,2024-01-13,199080.52,Paid
1908,1908,2023-08-25,79609.09,Paid
1909,1909,2023-08-12,196721.75,Unpaid
1910,1910,2024-03-17,153220.01,Paid
1911,1911,2024-04-20,128932.23,Unpaid
1912,1912,2023-05-18,169114.01,Paid
1913,1913,2024-04-16,135579.66,Unpaid
1914,1914,2024-10-10,141084.03,Unpaid
1915,1915,2024-10-27,50344.49,Paid
1916,1916,2023-12-29,56051.319447923874,Paid
1917,1917,2023-04-26,115963.96,Unpaid
1918,1918,2024-11-19,165863.77,Paid
1919,1919,2023-01-14,103597.93019523012,Paid
1920,1920,2023-02-23,137736.42,Paid
1921,1921,2024-08-08,132184.99,Unpaid
1922,1922,2024-05-30,88907.5141818633,Unpaid
1923,1923,2023-11-07,187359.13,Paid
1924,1924,2023-12-31,87491.46,Paid
1925,1925,2023-03-15,65775.59,Unpaid
1926,1926,2023-01-28,98322.03,Unpaid
1927,1927,2023-04-21,135546.27,Unpaid
1928,1928,2024-05-19,104254.46,Paid
1929,1929,2023-11-04,199130.36,Unpaid
1930,1930,2023-03-12,96049.49825096686,Unpaid
1931,1931,2023-09-15,127214.01,Unpaid
1932,1932,2023-11-05,169333.12,Paid
1933,1933,2023-06-19,55002.93270676972,Unpaid
1934,1934,2023-12-05,159361.34,Paid
1935,1935,2024-06-16,140386.6693899532,Paid
1936,1936,2023-10-09,50640.31,Paid
1937,1937,2024-08-26,137031.48,Paid
1938,1938,2023-01-27,73248.5492018664,Paid
1939,1939,2024-11-05,162613.86,Unpaid
1940,1940,2024-05-08,101383.84,Unpaid
1941,1941,2023-11-03,133397.48,Paid
1942,1942,2023-12-19,98050.21,Unpaid
1943,1943,2024-02-19,99494.68,Paid
1944,1944,2023-04-03,193489.60265952276,Paid
1945,1945,2024-05-06,104309.25,Unpaid
1946,1946,2023-06-29,197018.97,Paid
1947,1947,2024-07-24,152378.6766563251,Paid
1948,1948,2024-09-18,81991.96,Unpaid
1949,1949,2023-05-11,66258.97808731216,Unpaid
1950,1950,2024-08-10,196891.76,Paid
1951,1951,2023-10-26,102786.93591409095,Paid
1952,1952,2024-11-26,116952.17,Paid
1953,1953,2024-08-05,162978.13,Paid
1954,1954,2024-07-12,197716.18,Unpaid
1955,1955,2023-02-22,88600.19057725294,Paid
1956,1956,2024-10-21,178182.41539861436,Paid
1957,1957,2023-03-15,54202.59,Unpaid
1958,1958,2024-11-02,83840.94,Paid
1959,1959,2023-01-29,185854.11581444583,Paid
1960,1960,2023-10-23,101840.88610082777,Paid
1961,1961,2024-07-01,89267.65,Paid
1962,1962,2024-11-15,194551.78,Unpaid
1963,1963,2024-01-01,150267.84,Unpaid
1964,1964,2023-12-23,84603.96,Paid
1965,1965,2023-08-02,107643.04,Unpaid
1966,1966,2024-07-05,199732.81,Unpaid
1967,1967,2023-08-06,151433.16,Unpaid
1968,1968,2024-08-03,123710.44034438922,Paid
1969,1969,2023-02-22,192741.12,Unpaid
1970,1970,2023-10-19,135126.58,Unpaid
1971,1971,2024-02-12,126646.22,Paid
1972,1972,2024-01-03,166511.36,Unpaid
1973,1973,2023-10-01,166577.85,Unpaid
1974,1974,2024-11-05,178056.5053806679,Unpaid
1975,1975,2023-03-13,103147.27,Paid
1976,1976,2023-11-16,87448.46883790586,Unpaid
1977,1977,2024-09-08,92789.65,Unpaid
1978,1978,2024-05-19,173824.92605543105,Paid
1979,1979,2023-03-11,114744.77899128255,Unpaid
1980,1980,2023-04-28,119895.74,Unpaid
1981,1981,2024-03-29,109808.12,Paid
1982,1982,2023-06-19,60370.000725461156,Unpaid
1983,1983,2024-09-22,192799.05133877165,Paid
1984,1984,2023-10-21,116811.92,Paid
1985,1985,2023-05-20,160961.46,Paid
1986,1986,2024-12-24,199089.9,Unpaid
1987,1987,2023-02-22,124879.06055322482,Paid
1988,1988,2024-03-12,93851.11,Unpaid
1989,1989,2023-04-02,135264.27,Paid
1990,1990,2024-02-28,177393.84,Unpaid
1991,1991,2024-08-01,99340.66,Unpaid
1992,1992,2024-07-05,180813.81,Paid
1993,1993,2023-03-03,137970.056227522,Paid
1994,1994,2023-02-01,152351.24,Paid
1995,1995,2024-02-28,78011.35,Unpaid
1996,1996,2024-06-12,63506.02,Paid
1997,1997,2024-03-14,76657.53,Unpaid
1998,1998,2024-09-04,121571.77,Paid
1999,1999,2023-01-21,180459.97,Paid
2000,2000,2024-03-10,100386.74,Paid
2001,2001,2024-10-26,184447.76,Unpaid
2002,2002,2024-12-22,160072.82593113979,Paid
2003,2003,2023-06-10,51363.96,Unpaid
2004,2004,2024-03-06,161258.22,Paid
2005,2005,2024-06-13,197641.2,Paid
2006,2006,2024-12-07,184999.26,Paid
2007,2007,2023-08-24,137473.97,Paid
2008,2008,2024-03-08,137926.07,Unpaid
2009,2009,2023-01-14,112974.17,Unpaid
2010,2010,2024-09-03,61984.03,Paid
2011,2011,2024-06-26,178059.23,Paid
2012,2012,2024-12-08,78774.60872882052,Unpaid
2013,2013,2023-01-24,135258.16,Unpaid
2014,2014,2023-11-10,184864.68,Paid
2015,2015,2024-08-23,110994.34392269218,Paid
2016,2016,2024-07-08,143421.61,Unpaid
2017,2017,2023-03-23,167579.57,Unpaid
2018,2018,2024-04-10,54059.2,Paid
2019,2019,2024-11-27,145972.5,Unpaid
2020,2020,2023-03-11,96073.64,Unpaid
2021,2021,2023-10-20,128540.70401872853,Unpaid
2022,2022,2023-10-02,154511.36,Paid
2023,2023,2023-07-31,178840.06366070668,Paid
2024,2024,2024-06-03,197959.15437674304,Unpaid
2025,2025,2024-03-07,184705.2,Paid
2026,2026,2024-03-22,87751.18041828458,Paid
2027,2027,2023-10-26,177474.22,Unpaid
2028,2028,2023-05-03,68013.18,Unpaid
2029,2029,2023-09-15,97614.28,Paid
2030,2030,2023-01-11,143344.7,Paid
2031,2031,2023-07-24,147053.16659349116,Paid
2032,2032,2023-11-17,77632.86,Unpaid
2033,2033,2024-09-30,60667.51,Unpaid
2034,2034,2024-10-25,162122.21425917116,Paid
2035,2035,2024-10-30,150566.33,Unpaid
2036,2036,2023-03-11,121717.65,Unpaid
2037,2037,2023-06-11,52713.96388996167,Paid
2038,2038,2023-08-26,87632.21,Unpaid
2039,2039,2024-06-03,71728.26,Paid
2040,2040,2023-07-05,74989.29,Unpaid
2041,2041,2023-07-10,65947.89938540201,Paid
2042,2042,2024-07-21,85417.05391980863,Unpaid
2043,2043,2023-10-20,123432.31460796841,Paid
2044,2044,2023-08-10,133384.25,Paid
2045,2045,2023-01-10,84846.40683691861,Paid
2046,2046,2023-08-10,139170.24,Paid
2047,2047,2024-10-14,118203.1,Unpaid
2048,2048,2023-03-23,88969.96,Unpaid
2049,2049,2024-05-12,128474.38,Paid
2050,2050,2024-05-09,165896.53,Unpaid
2051,2051,2023-05-29,170819.68,Unpaid
2052,2052,2023-11-03,88733.93221181264,Paid
2053,2053,2023-02-14,86016.61,Paid
2054,2054,2024-07-10,80509.6590782859,Paid
2055,2055,2023-03-28,128018.73955160138,Paid
2056,2056,2023-11-27,109903.51,Paid
2057,2057,2023-05-06,59090.54,Unpaid
2058,2058,2024-01-21,189894.26,Paid
2059,2059,2024-11-08,151781.43,Unpaid
2060,2060,2024-05-20,100630.2,Unpaid
2061,2061,2023-12-21,145879.22,Unpaid
2062,2062,2024-02-01,188417.79012007464,Unpaid
2063,2063,2024-05-30,182644.71,Unpaid
2064,2064,2023-03-28,189187.54,Unpaid
2065,2065,2023-10-18,75475.58,Paid
2066,2066,2023-05-24,68393.94511060024,Unpaid
2067,2067,2024-06-24,60262.10335404015,Paid
2068,2068,2023-09-13,70450.11,Paid
2069,2069,2024-12-18,146870.56,Unpaid
2070,2070,2023-12-17,188200.73,Unpaid
2071,2071,2023-09-16,183134.31,Paid
2072,2072,2023-08-08,119279.00786194966,Unpaid
2073,2073,2024-05-16,112019.62,Unpaid
2074,2074,2024-07-22,71259.28,Paid
2075,2075,2024-10-22,180706.75,Paid
2076,2076,2023-06-08,116652.64581201675,Paid
2077,2077,2024-07-19,118797.95,Paid
2078,2078,2024-09-15,174545.77,Paid
2079,2079,2024-06-13,143473.84,Paid
2080,2080,2023-04-29,121990.3,Unpaid
2081,2081,2023-10-11,59845.38,Unpaid
2082,2082,2023-09-21,187053.02,Unpaid
2083,2083,2024-11-26,156294.72,Paid
2084,2084,2023-10-23,93062.82,Unpaid
2085,2085,2023-10-03,196022.45,Paid
2086,2086,2023-01-30,154619.8,Unpaid
2087,2087,2023-09-26,186583.14,Paid
2088,2088,2023-04-21,98024.62,Unpaid
2089,2089,2024-05-12,174859.23,Paid
2090,2090,2023-11-20,112963.15,Unpaid
2091,2091,2024-09-10,89774.37605793339,Paid
2092,2092,2024-03-29,172168.90038636417,Unpaid
2093,2093,2023-11-27,167410.31,Paid
2094,2094,2024-10-23,52618.22,Paid
2095,2095,2023-06-11,107934.0440403518,Paid
2096,2096,2024-10-18,88657.229809484,Paid
2097,2097,2023-12-19,152666.56753062917,Paid
2098,2098,2024-11-26,149355.82747018218,Paid
2099,2099,2024-04-02,157041.87,Paid
2100,2100,2024-07-17,88912.71,Unpaid
2101,2101,2023-07-28,55027.2,Paid
2102,2102,2023-04-12,86654.55,Paid
2103,2103,2024-11-19,144185.3,Unpaid
2104,2104,2024-07-12,131856.13,Unpaid
2105,2105,2023-05-29,60510.754506014,Paid
2106,2106,2023-12-16,83028.19742761331,Paid
2107,2107,2024-03-29,168511.45,Paid
2108,2108,2023-02-04,112884.24,Unpaid
2109,2109,2024-06-04,63539.41953614431,Paid
2110,2110,2023-02-02,76645.59,Unpaid
2111,2111,2024-04-09,187544.11466184672,Paid
2112,2112,2023-11-06,93841.53,Unpaid
2113,2113,2024-10-16,114619.54184979704,Paid
2114,2114,2024-09-24,177716.07,Unpaid
2115,2115,2024-09-30,145329.8,Unpaid
2116,2116,2023-07-16,133609.38,Paid
2117,2117,2024-11-29,104561.8,Paid
2118,2118,2024-07-04,68786.29,Unpaid
2119,2119,2024-11-13,104968.42427633237,Unpaid
2120,2120,2024-03-27,150140.48180062842,Unpaid
2121,2121,2023-05-05,161114.05,Paid
2122,2122,2024-06-25,108722.98,Paid
2123,2123,2023-04-23,50828.59,Unpaid
2124,2124,2024-11-10,78738.24194372735,Paid
2125,2125,2024-05-15,65290.43,Paid
2126,2126,2023-05-03,114410.96,Paid
2127,2127,2023-06-14,90367.66,Unpaid
2128,2128,2023-07-06,90243.25,Paid
2129,2129,2023-08-27,77288.78,Paid
2130,2130,2024-12-08,65294.27791530929,Unpaid
2131,2131,2024-09-20,68267.95,Paid
2132,2132,2023-03-01,62760.06510137776,Paid
2133,2133,2023-08-27,156255.41,Paid
2134,2134,2024-12-03,106217.91,Paid
2135,2135,2024-07-09,93421.8,Paid
2136,2136,2024-10-04,152131.31,Paid
2137,2137,2024-11-19,57092.43,Paid
2138,2138,2024-05-06,76625.53,Paid
2139,2139,2024-03-01,96469.49,Paid
2140,2140,2023-06-02,76951.66,Unpaid
2141,2141,2023-03-08,104646.1,Paid
2142,2142,2024-05-11,99844.21,Unpaid
2143,2143,2024-08-05,168633.34,Unpaid
2144,2144,2024-06-18,137390.3,Unpaid
2145,2145,2024-06-07,125643.43,Unpaid
2146,2146,2023-06-08,57388.853977363324,Unpaid
2147,2147,2024-08-06,115124.53,Paid
2148,2148,2024-09-15,192582.52111453205,Unpaid
2149,2149,2023-08-31,157703.49,Unpaid
2150,2150,2023-09-29,168938.32,Paid
2151,2151,2023-03-11,171021.27,Paid
2152,2152,2023-03-09,195502.38,Unpaid
2153,2153,2024-04-24,142166.67,Unpaid
2154,2154,2024-04-13,188223.31,Paid
2155,2155,2024-10-05,191896.51,Paid
2156,2156,2023-07-09,174584.209435873,Paid
2157,2157,2023-06-30,80999.36158454098,Unpaid
2158,2158,2024-06-28,107636.23,Paid
2159,2159,2023-12-16,98239.34997724468,Unpaid
2160,2160,2024-02-11,185060.82,Paid
2161,2161,2024-11-12,94318.5,Unpaid
2162,2162,2023-05-27,90272.24,Unpaid
2163,2163,2024-06-29,119013.15,Paid
2164,2164,2024-01-27,139296.82611040914,Unpaid
2165,2165,2024-08-02,150115.91,Unpaid
2166,2166,2023-12-27,181578.05378950038,Paid
2167,2167,2023-08-29,184423.96,Paid
2168,2168,2024-09-28,126450.71,Unpaid
2169,2169,2023-12-24,180553.71,Unpaid
2170,2170,2024-05-14,153794.6084142098,Paid
2171,2171,2023-04-29,48190.133607153824,Paid
2172,2172,2023-02-12,89143.93,Paid
2173,2173,2024-09-20,159493.02,Paid
2174,2174,2023-08-14,96914.04276496943,Paid
2175,2175,2023-10-19,79801.74,Paid
2176,2176,2024-11-27,90510.6,Unpaid
2177,2177,2023-07-03,134018.37,Paid
2178,2178,2024-07-18,180455.53811055326,Paid
2179,2179,2024-05-28,65682.54,Unpaid
2180,2180,2023-04-06,99127.0,Paid
2181,2181,2024-09-13,175102.24,Unpaid
2182,2182,2024-11-13,148523.47,Paid
2183,2183,2024-01-31,167941.89435969663,Unpaid
2184,2184,2024-03-19,94121.73,Unpaid
2185,2185,2024-03-08,65671.92,Unpaid
2186,2186,2023-10-09,128045.04,Paid
2187,2187,2024-10-04,89882.85,Paid
2188,2188,2023-10-30,75503.4482133486,Paid
2189,2189,2024-05-08,164641.5859219459,Unpaid
2190,2190,2023-12-02,180246.95,Unpaid
2191,2191,2023-07-21,122220.97,Unpaid
2192,2192,2023-07-26,183226.23009554384,Paid
2193,2193,2024-08-17,177390.46,Unpaid
2194,2194,2023-09-30,112716.96,Paid
2195,2195,2024-07-24,61994.21,Paid
2196,2196,2024-02-24,62257.21,Unpaid
2197,2197,2024-02-20,73500.6,Unpaid
2198,2198,2024-10-20,52765.87,Unpaid
2199,2199,2023-01-31,105131.68,Paid
2200,2200,2024-06-12,148744.22,Paid
2201,2201,2024-05-10,186700.79,Unpaid
2202,2202,2023-11-03,127330.99,Unpaid
2203,2203,2024-07-20,124573.71,Paid
2204,2204,2024-06-30,176116.45,Paid
2205,2205,2024-09-03,94929.82,Unpaid
2206,2206,2023-06-20,190755.86,Paid
2207,2207,2023-06-25,93573.31,Paid
2208,2208,2024-07-26,194498.63,Unpaid
2209,2209,2024-02-21,196075.43,Unpaid
2210,2210,2024-09-23,47970.3639251066,Paid
2211,2211,2023-11-04,144291.34,Unpaid
2212,2212,2024-08-20,98106.21080522647,Paid
2213,2213,2023-03-22,134027.2005922451,Paid
2214,2214,2024-11-30,114390.73,Unpaid
2215,2215,2024-03-18,146123.06,Unpaid
2216,2216,2024-07-15,59998.87,Paid
2217,2217,2024-09-25,126990.4,Unpaid
2218,2218,2024-10-14,117209.58098687316,Paid
2219,2219,2023-01-27,54781.83080158312,Unpaid
2220,2220,2023-10-11,50370.08,Paid
2221,2221,2023-02-25,137463.02623701,Paid
2222,2222,2024-04-06,70420.45,Paid
2223,2223,2024-09-06,88502.11,Paid
2224,2224,2023-02-17,117829.23,Paid
2225,2225,2024-01-05,53991.502105206106,Unpaid
2226,2226,2023-09-01,176322.57,Unpaid
2227,2227,2023-01-28,120170.91,Paid
2228,2228,2024-03-17,71929.15,Unpaid
2229,2229,2024-12-01,139835.58,Unpaid
2230,2230,2023-11-10,139730.21544449922,Paid
2231,2231,2024-06-27,146868.1186062732,Paid
2232,2232,2024-07-30,95542.56,Paid
2233,2233,2023-05-05,77878.24,Unpaid
2234,2234,2024-02-05,181368.18302121307,Unpaid
2235,2235,2023-06-20,144914.64,Unpaid
2236,2236,2024-02-05,60792.84879809785,Paid
2237,2237,2024-01-02,159114.11,Unpaid
2238,2238,2023-08-20,73523.43,Paid
2239,2239,2024-05-15,77439.71,Unpaid
2240,2240,2023-06-07,142647.74835907473,Unpaid
2241,2241,2024-12-07,121602.03,Unpaid
2242,2242,2023-12-24,170525.99,Unpaid
2243,2243,2024-03-14,169261.12805228346,Paid
2244,2244,2023-07-11,110587.60292877967,Paid
2245,2245,2023-01-09,126136.03,Paid
2246,2246,2023-08-17,179513.64,Paid
2247,2247,2024-09-11,64972.83,Unpaid
2248,2248,2023-12-02,50744.23,Paid
2249,2249,2024-07-14,136527.28,Unpaid
2250,2250,2024-07-08,188882.39,Unpaid
2251,2251,2023-05-15,167796.20556634362,Paid
2252,2252,2024-02-04,129809.46246290088,Unpaid
2253,2253,2023-09-24,138801.5,Paid
2254,2254,2024-09-06,167927.84,Unpaid
2255,2255,2023-10-18,195534.54,Unpaid
2256,2256,2024-12-25,94495.2,Paid
2257,2257,2023-08-10,78047.08,Paid
2258,2258,2023-06-26,138985.07,Paid
2259,2259,2023-10-23,65630.34,Unpaid
2260,2260,2023-11-29,81435.41,Unpaid
2261,2261,2023-02-02,95479.75270113972,Paid
2262,2262,2023-01-06,169336.83,Unpaid
2263,2263,2023-01-11,71673.73,Unpaid
2264,2264,2023-12-31,133158.52,Paid
2265,2265,2024-04-24,116449.91,Paid
2266,2266,2023-12-12,54619.63,Unpaid
2267,2267,2023-01-24,122150.40717076587,Unpaid
2268,2268,2024-04-22,167750.79,Unpaid
2269,2269,2023-11-18,59988.72,Paid
2270,2270,2023-07-18,132327.65,Paid
2271,2271,2024-01-27,156593.49663440874,Unpaid
2272,2272,2023-04-20,56847.51,Unpaid
2273,2273,2024-12-05,130953.86,Paid
2274,2274,2023-05-17,133896.0213858738,Paid
2275,2275,2024-12-02,184175.42,Unpaid
2276,2276,2024-06-06,166732.74,Paid
2277,2277,2023-08-29,73180.33,Paid
2278,2278,2024-01-20,117237.65857134975,Paid
2279,2279,2024-10-18,80355.50362825555,Paid
2280,2280,2024-08-05,132146.73,Unpaid
2281,2281,2023-07-04,57849.19,Paid
2282,2282,2024-04-11,186497.94,Paid
2283,2283,2024-01-06,79785.09,Paid
2284,2284,2024-01-28,166641.22,Paid
2285,2285,2023-09-23,54338.13,Unpaid
2286,2286,2023-11-09,70665.83,Unpaid
2287,2287,2023-04-02,176344.57,Unpaid
2288,2288,2023-08-08,89001.08,Unpaid
2289,2289,2024-06-29,148038.83,Unpaid
2290,2290,2024-04-14,189892.55,Unpaid
2291,2291,2024-08-24,177170.7,Paid
2292,2292,2023-03-23,178636.8,Unpaid
2293,2293,2024-04-08,197591.51,Unpaid
2294,2294,2024-04-06,74411.04,Unpaid
2295,2295,2024-01-16,67518.14,Unpaid
2296,2296,2024-05-04,157988.48918744625,Paid
2297,2297,2024-09-30,141548.18,Unpaid
2298,2298,2023-06-27,84070.04930205995,Paid
2299,2299,2024-07-23,121433.89,Unpaid
2300,2300,2024-01-14,197771.32,Paid
2301,2301,2024-04-16,174803.42030431147,Paid
2302,2302,2024-05-26,199847.81,Unpaid
2303,2303,2024-02-12,169708.35432574063,Paid
2304,2304,2023-07-30,126742.12,Unpaid
2305,2305,2023-07-28,75596.0,Paid
2306,2306,2024-12-17,133285.97,Paid
2307,2307,2024-04-15,58548.2,Unpaid
2308,2308,2024-05-19,80298.00296720906,Unpaid
2309,2309,2023-06-25,183069.0,Unpaid
2310,2310,2024-06-02,64649.839255746105,Paid
2311,2311,2024-11-05,199736.17,Paid
2312,2312,2024-06-07,128341.08,Unpaid
2313,2313,2023-08-03,149027.4,Paid
2314,2314,2024-09-02,123277.55,Paid
2315,2315,2023-03-22,163410.4,Unpaid
2316,2316,2023-10-03,184560.40629986403,Unpaid
2317,2317,2023-12-18,142597.94,Paid
2318,2318,2023-10-17,68227.52,Paid
2319,2319,2023-03-10,188179.68,Unpaid
2320,2320,2024-12-26,114192.61,Unpaid
2321,2321,2024-01-11,167449.51,Unpaid
2322,2322,2024-05-28,176822.59,Paid
2323,2323,2023-12-24,88465.74,Paid
2324,2324,2023-07-14,155911.08,Unpaid
2325,2325,2024-06-09,175939.24,Paid
2326,2326,2023-12-23,113654.64,Paid
2327,2327,2023-03-12,177656.3,Unpaid
2328,2328,2023-12-08,96239.31,Unpaid
2329,2329,2023-08-27,185956.96,Paid
2330,2330,2023-01-10,59538.24,Paid
2331,2331,2023-08-31,117827.17143971834,Unpaid
2332,2332,2023-05-14,160324.99,Unpaid
2333,2333,2024-06-30,92203.66972004148,Unpaid
2334,2334,2023-08-27,83005.8,Paid
2335,2335,2024-10-29,70070.5592337218,Paid
2336,2336,2023-01-28,126079.75,Unpaid
2337,2337,2024-09-15,107810.35,Paid
2338,2338,2023-05-28,187088.55,Unpaid
2339,2339,2024-08-05,121822.26,Paid
2340,2340,2023-10-16,108698.55,Unpaid
2341,2341,2023-08-27,77824.56,Paid
2342,2342,2023-05-27,148329.68,Unpaid
2343,2343,2023-06-13,130460.52,Unpaid
2344,2344,2024-07-26,137086.3,Paid
2345,2345,2023-06-02,108392.95,Unpaid
2346,2346,2023-09-18,122363.08,Paid
2347,2347,2024-01-24,143660.58,Unpaid
2348,2348,2024-10-28,105830.78975444588,Paid
2349,2349,2024-03-05,141098.29,Unpaid
2350,2350,2024-09-06,187103.78,Paid
2351,2351,2023-10-05,156654.76498683385,Unpaid
2352,2352,2023-09-05,104275.87526761969,Paid
2353,2353,2023-11-18,189064.98,Paid
2354,2354,2024-08-25,79815.83,Unpaid
2355,2355,2023-05-23,85350.33,Unpaid
2356,2356,2024-05-05,139100.52117972283,Paid
2357,2357,2023-07-30,107386.95,Paid
2358,2358,2024-09-24,132137.81,Paid
2359,2359,2024-03-10,153143.34,Unpaid
2360,2360,2024-08-31,101641.29803730496,Unpaid
2361,2361,2023-06-21,199710.88,Unpaid
2362,2362,2024-10-21,78492.22764533463,Unpaid
2363,2363,2024-06-07,196735.6857051991,Paid
2364,2364,2023-07-29,112741.15425042543,Unpaid
2365,2365,2023-05-01,160475.66,Paid
2366,2366,2023-10-29,120376.96134017753,Unpaid
2367,2367,2024-09-20,143117.76,Paid
2368,2368,2023-04-05,189223.09,Unpaid
2369,2369,2023-06-15,120324.49609067969,Paid
2370,2370,2024-04-21,52175.2,Unpaid
2371,2371,2024-02-25,166796.38,Unpaid
2372,2372,2023-12-22,180132.38858624312,Unpaid
2373,2373,2023-12-29,105434.33,Unpaid
2374,2374,2023-06-27,131344.40458790615,Unpaid
2375,2375,2024-06-19,154790.25079669995,Unpaid
2376,2376,2023-05-24,109778.63,Paid
2377,2377,2024-03-19,174685.5426547551,Paid
2378,2378,2024-07-25,100149.67,Unpaid
2379,2379,2024-08-17,53391.35,Paid
2380,2380,2023-09-11,108292.36,Paid
2381,2381,2024-09-09,81904.5656649503,Paid
2382,2382,2024-05-16,157190.18,Paid
2383,2383,2024-01-30,63148.88,Unpaid
2384,2384,2024-12-07,107405.68,Paid
2385,2385,2023-07-14,64880.84,Unpaid
2386,2386,2024-08-14,56518.36799698864,Paid
2387,2387,2024-05-24,173871.16,Paid
2388,2388,2024-05-24,102721.2790455822,Paid
2389,2389,2023-12-04,94849.94,Paid
2390,2390,2024-06-19,73432.47,Paid
2391,2391,2024-04-05,54895.71,Unpaid
2392,2392,2023-08-19,186352.11,Unpaid
2393,2393,2024-03-14,181602.34,Unpaid
2394,2394,2024-08-26,85614.32,Unpaid
2395,2395,2023-08-10,61613.49,Paid
2396,2396,2024-11-09,151297.97,Unpaid
2397,2397,2024-03-27,74628.04,Unpaid
2398,2398,2023-11-15,159205.27,Paid
2399,2399,2024-08-25,150173.55,Unpaid
2400,2400,2023-12-27,72782.64,Unpaid
2401,2401,2023-11-23,141154.09,Paid
2402,2402,2024-10-21,136400.77,Unpaid
2403,2403,2024-03-27,113891.64,Paid
2404,2404,2023-11-25,72416.39,Unpaid
2405,2405,2023-01-13,157482.7303020998,Unpaid
2406,2406,2023-07-03,132525.99,Paid
2407,2407,2023-07-02,172335.14,Paid
2408,2408,2024-05-06,174303.0,Unpaid
2409,2409,2023-12-17,187367.43,Paid
2410,2410,2023-03-20,151502.11209795377,Paid
2411,2411,2024-01-12,99562.8,Unpaid
2412,2412,2023-02-18,99664.55,Unpaid
2413,2413,2024-10-31,97227.54,Paid
2414,2414,2023-10-15,60843.12094793505,Unpaid
2415,2415,2024-03-12,105276.03,Paid
2416,2416,2024-08-06,80034.73329493825,Unpaid
2417,2417,2024-10-10,141954.20446418456,Unpaid
2418,2418,2023-10-05,85935.79,Unpaid
2419,2419,2024-12-14,98961.2,Paid
2420,2420,2024-02-19,139551.08,Unpaid
2421,2421,2023-12-03,123394.88,Paid
2422,2422,2023-08-14,114417.17582483712,Unpaid
2423,2423,2023-03-19,97157.5,Paid
2424,2424,2024-02-29,159133.9,Unpaid
2425,2425,2024-10-25,165820.28,Unpaid
2426,2426,2024-04-03,100674.73,Paid
2427,2427,2023-05-05,186587.5,Unpaid
2428,2428,2023-05-05,102790.58,Unpaid
2429,2429,2024-03-05,90630.05,Unpaid
2430,2430,2024-09-05,63260.25,Unpaid
2431,2431,2024-01-11,141430.38,Paid
2432,2432,2023-02-07,62244.35,Unpaid
2433,2433,2023-08-02,63782.81,Unpaid
2434,2434,2023-05-15,160276.62,Paid
2435,2435,2024-11-26,159041.31719118988,Paid
2436,2436,2024-11-01,129590.38,Unpaid
2437,2437,2024-06-04,67235.68,Paid
2438,2438,2024-06-12,92456.82,Paid
2439,2439,2024-03-31,120911.68,Paid
2440,2440,2023-12-15,54597.29654891343,Paid
2441,2441,2024-03-17,143727.23283767613,Paid
2442,2442,2023-05-29,79518.59518381221,Unpaid
2443,2443,2023-11-29,158370.18437512402,Paid
2444,2444,2023-04-30,103657.19,Paid
2445,2445,2023-05-08,61413.64,Unpaid
2446,2446,2024-02-24,133915.19,Paid
2447,2447,2023-02-07,135289.62,Unpaid
2448,2448,2024-07-22,107420.98804866405,Unpaid
2449,2449,2023-06-28,164329.54,Paid
2450,2450,2023-01-18,143681.3,Paid
2451,2451,2023-12-16,119993.77,Unpaid
2452,2452,2024-11-06,142876.6274225137,Unpaid
2453,2453,2024-08-13,145797.69881795926,Unpaid
2454,2454,2023-02-12,85430.21,Paid
2455,2455,2023-04-30,58227.25,Unpaid
2456,2456,2024-03-30,129484.6,Unpaid
2457,2457,2023-06-04,63334.39,Paid
2458,2458,2024-04-12,113633.18493554433,Unpaid
2459,2459,2023-04-13,71706.45,Unpaid
2460,2460,2024-12-13,198175.37,Paid
2461,2461,2023-04-25,75889.75,Paid
2462,2462,2023-12-30,130791.56,Paid
2463,2463,2023-01-24,169861.15,Paid
2464,2464,2023-02-16,79853.8570890901,Unpaid
2465,2465,2023-01-11,116382.4,Paid
